user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR23337,Ikshita Uppal,PQPZB1409M,XXXX-XXXX-8599,1962-03-21,Chennai,Tamil Nadu,28200,Student,2026-01-19,Approved,low
USR83773,Dipta Vaidya,ZZVRD9061Q,6.98E+11,2006-08-25,Amritsar,Punjab,22937,Unemployed,2025-05-26,Approved,low
USR57968,Vedant Pillai,,7.45E+11,1987-04-19,Jalandhar,Punjab,18657,Business Owner,2024-05-07,In Progress,
USR90588,Jason Chhabra,VDYJC6987I,7583-0967-7438,1999-05-27,Bengaluru,Karnataka,21036,Business Owner,2024-01-20,Approved,low
USR26150,Watika Magar,FNRPV6780U,3.08E+11,1985-02-04,Bengaluru,Karnataka,22105,Farmer,2024-04-30,Approved,medium
USR61736,Yashawini Dutta,,8417-1811-4777,2004-07-02,Mumbai,Maharashtra,15021,Farmer,2025-03-17,Pending,low
USR63580,Ekavir Kota,AXJMY3906I,7.79E+11,1963-01-23,Bengaluru,Karnataka,29431,Unemployed,2025-06-18,Approved,low
USR99425,Banjeetrandhawa,DHVCD7253D,54542651614,2006-08-03,Lucknow,Uttar Pradesh,46706,Salaried,2026-01-10,Approved,
USR69843,Triveni Wadhwa,DFNRN9757W,8499791326,1979-05-09,Chennai,Tamil Nadu,19730,Freelancer,2024-08-15,Approved,medium
USR34233,Warhi Baral,ZVTBE9280O,1243441711,1997-04-12,Chennai,Tamil Nadu,22800,Farmer,2024-03-17,Rejected,high
USR85026,Yash Barman,1CSZK7406Z,4372-5797-8859,1981-06-19,Kolkata,West Bengal,26953,Unemployed,2025-04-29,Rejected,low
USR65449,Christopher Jhaveri,VRRHZ6696X,8746-8932-5418,1989-01-23,Lucknow,Uttar Pradesh,14756,Farmer,2024-05-07,Approved,medium
USR84562,Michael Vyas,HFION2900L,1107221792,1979-07-03,Bengaluru,Karnataka,30922,Business Owner,2025-03-04,In Progress,low
USR55635,Oeshi Sule,ABPBI2444S,8752 0900 7914,2003-11-23,Kolkata,West Bengal,14055,Unemployed,2025-05-12,Approved,low
USR67145,Simon Devan,ZJELX6860C,5842-7553-1308,2004-09-03,Mumbai,Maharashtra,32386,Unemployed,2025-02-06,Approved,high
USR39906,Chakrika Pillai,SSFVY9742J,3.94E+12,1961-02-22,Bengaluru,Karnataka,43898,Unemployed,,Approved,low
USR55789,Hamsini Varkey,KTSIA5075U,6.87E+11,1961-10-27,Mumbai,Maharashtra,13605,Freelancer,2025-06-29,Approved,medium
USR37276,Zayan Goel,PJLDE3114H,8.08E+11,1979-03-16,Chennai,Tamil Nadu,,Business Owner,2025-06-30,Approved,medium
USR60323,Ria Narain,FIIHO4010M,3500 8986 4421,1989-09-27,Hyderabad,Telangana,12464,Salaried,2026-02-16,Approved,low
USR67603,Indira Puri,XRWTE0309R,5.84E+11,2002-09-10,Jalandhar,Punjab,24128,Freelancer,2025-10-07,Rejected,medium
USR62197,Sara Sheth,VASFF7243K,0836 4567 3062,,Mumbai,Maharashtra,40797,Gig Worker,2024-04-21,Approved,low
USR80979,Anirudh Basu,XDZXK7529G,6.18E+11,1977-07-26,Hyderabad,Telangana,55566,Business Owner,2024-11-04,Approved,low
USR84354,Ojasvi Dhingra,PCOUM4098Q,40506510782,1974-05-09,Pune,Maharashtra,23380,Retired,2025-07-22,Approved,
USR14975,Mitesh Raghavan,CVFRB5754W,,1991-12-27,Chennai,Tamil Nadu,23127,Business Owner,2024-04-22,Approved,medium
USR56544,Matthew Deshmukh,GUWXX1492O,5088 9179 0413,1992-08-06,Chennai,Tamil Nadu,58778,Business Owner,2024-08-25,Approved,medium
USR45717,Arunima Manda,GBVOG0270S,XXXX-XXXX-6253,,Mumbai,Maharashtra,,Unemployed,2024-12-09,Rejected,medium
USR37323,Yachana Bhalla,SKQWU5044T,9613 5250 9472,1980-12-28,Mumbai,Maharashtra,16878,Freelancer,2025-09-01,Approved,medium
USR76111,Mekhala Saraf,ZZRKJ3671B,3.04E+11,1987-02-09,Jaipur,Rajasthan,51397,Student,2025-12-15,Approved,low
USR93034,Krisha Venkatesh,YOFYC1956B,9.22E+11,1982-11-01,Amritsar,Punjab,17896,Farmer,,Approved,low
USR36404,Ranbir Lalla,IABES7697S,2106-5431-1328,1976-06-17,Kolkata,West Bengal,21793,Freelancer,2026-03-29,Approved,high
USR70939,Forum Vora,PZXZL4571U,XXXX-XXXX-3500,1960-10-16,Jaipur,Rajasthan,,Student,2024-02-21,Rejected,medium
USR70899,Dipta Brar,VKGJQ7519H,4.68E+12,1975-11-02,Mumbai,Maharashtra,16947,Retired,,Approved,low
USR81937,Varsha Singh,XOXLT9896R,4790013990,1996-10-22,Mumbai,Maharashtra,53305,Business Owner,2024-01-19,Approved,medium
USR32085,Urvi Hari,LGAHO0828T,2.38E+11,1977-10-12,Delhi,Delhi,14066,Student,2026-01-29,Approved,low
USR28892,Matthew Dhingra,XRZDE0318H,4.19E+11,1977-06-10,Delhi,Delhi,19270,Self Employed,2025-09-26,Rejected,high
USR14897,Radhikaseth,UPIJK1783Y,9.28E+11,1961-02-18,Pune,Maharashtra,33454,Unemployed,2026-01-01,Approved,low
USR29556,Mahika Taneja,EJYRO5372X,7045 8168 9581,1985-07-06,Hyderabad,Telangana,9208,Gig Worker,,Pending,low
USR32572,Chandani Mutti,TTZYR6177Z,2.95E+11,1962-10-17,Ludhiana,Punjab,14051,Gig Worker,2024-09-14,Rejected,low
USR28277,Bachittar Karnik,CJGXW4748G,1.78E+11,1984-01-05,Jaipur,Rajasthan,33611,Business Owner,2025-08-28,Approved,low
USR74127,Charvi Shere,DIGTW0422N,2107-3101-2028,1974-05-26,Chennai,Tamil Nadu,60119,Freelancer,2025-10-30,In Progress,low
USR68095,Nathaniel Babu,DTQOP6954M,7972 3604 1112,1987-12-10,Jalandhar,Punjab,20571,Farmer,,Approved,low
USR35666,Megha Nagarajan,REKOR6670I,77024685881,,Kolkata,West Bengal,33261,Freelancer,2024-04-03,Approved,low
USR17389,Dhruv Mangat,FWRRT5671,3.78E+11,1960-08-11,Jalandhar,Punjab,25719,Student,2024-11-12,Pending,low
USR59955,Azaan Mand,CEGTA0765W,,1994-09-27,Pune,Maharashtra,24932,Student,2024-06-15,Approved,low
USR14800,Arjun Sem,EYRQH7654D,0255-9322-8725,1983-03-17,Jaipur,Rajasthan,37300,Unemployed,2024-06-25,Approved,low
USR15257,Mason Chanda,WUSPJ5400P,XXXX-XXXX-6424,1977-09-17,Amritsar,Punjab,,Retired,2025-04-26,Rejected,medium
USR60500,Adweta Seth,ZOMHP3189M,7.62E+11,2005-12-17,Chennai,Tamil Nadu,,Self Employed,2024-03-02,Approved,low
USR70417,Bhanumati Bail,EEUQH8179C,5649-6339-8047,1992-02-14,Amritsar,Punjab,22147,Freelancer,2025-08-30,Approved,low
USR58778,Shravya Seshadri,OYRDF7895R,9601-2522-0839,1984-06-06,Ludhiana,Punjab,,Retired,2024-10-25,Approved,medium
USR80143,Vinaya Konda,HALFV9353C,8268-2092-2983,1992-01-13,Chennai,Tamil Nadu,,Salaried,2024-05-14,Approved,low
USR91534,Forum Garg,CITUN9924N,7281 0055 6023,1981-10-06,Kolkata,West Bengal,40796,Gig Worker,2025-12-30,Rejected,medium
USR13575,Anita Gokhale,ONJFD9956D,8.82E+11,1983-02-24,Pune,Maharashtra,15800,Freelancer,2025-01-07,Pending,medium
USR63237,Ijaya Suresh,ETALD0328A,23501948515,1987-05-20,Hyderabad,Telangana,18638,Unemployed,2024-07-30,Rejected,low
USR74125,Bimala Brar,UZEHO5416T,1070-5944-0611,1964-05-05,Kolkata,West Bengal,19600,Farmer,2024-12-07,Approved,high
USR55833,Baghyawati Ratti,,2.64E+11,1983-01-27,Lucknow,Uttar Pradesh,34740,Unemployed,2025-02-24,Rejected,low
USR12362,Barkha Bera,GSVYZ8855J,4662-8188-7007,1987-09-29,Lucknow,Uttar Pradesh,57717,Retired,2024-04-13,Approved,high
USR49972,Bhavini Pall,ZPEUH7353U,7.44E+11,1962-06-20,Bengaluru,Karnataka,22374,Retired,2025-04-29,Approved,low
USR52971,Vedant Master,CSVCB8443Q,4.58E+11,1992-05-30,Lucknow,Uttar Pradesh,23791,Retired,2025-08-19,Approved,medium
USR85285,Omya Chaudhry,XLMXI6605Z,4.81E+11,1971-03-08,Hyderabad,Telangana,23459,Retired,2024-06-02,Approved,low
USR41065,Virajpatel,WPGQD3554E,0491 7224 8987,1970-11-06,Kolkata,West Bengal,21592,Unemployed,2024-07-01,In Progress,low
USR36151,Gunbirgulati,XXDAC8677I,3.53E+11,1989-10-01,Pune,Maharashtra,196073,Farmer,2026-03-25,Approved,low
USR35377,Jatin Ahuja,ZBHVF4235Y,7.42E+11,1996-05-27,Delhi,Delhi,18928,Business Owner,2024-07-31,Pending,low
USR15695,Ryan Wali,FQTEA7969E,4.65E+11,1976-12-08,Pune,Maharashtra,38600,Farmer,2025-10-15,Approved,low
USR57404,Yatansaxena,KONQZ0114,74237482357,1977-12-21,Jaipur,Rajasthan,31775,Business Owner,2026-01-26,Approved,low
USR68596,Isaiahbatta,APWMC5790A,XXXX-XXXX-4087,1990-07-14,Kolkata,West Bengal,114504,Unemployed,2025-07-11,Approved,high
USR76531,Sai Taneja,FJQNE4598A,7.59E+11,1978-05-03,Mumbai,Maharashtra,,Student,2024-11-26,In Progress,medium
USR44368,Yachana Srinivasan,IMBLX1425B,7196-4730-0113,2000-03-20,Amritsar,Punjab,,Student,2024-04-26,Approved,medium
USR61282,Janaki Mistry,GLNGS5854F,3.49E+12,2007-01-21,Delhi,Delhi,24677,Gig Worker,2025-07-24,Approved,high
USR36682,Janaki Savant,LCMQW3776X,,1972-09-14,Hyderabad,Telangana,23771,Gig Worker,2025-05-15,Pending,low
USR68582,Shivani Pandit,JVBIX3817W,6598396625,1971-08-17,Lucknow,Uttar Pradesh,27595,Farmer,2024-03-18,Pending,low
USR52161,Frado Guha,CWDNC9508,7.35E+11,2005-11-20,Bengaluru,Karnataka,63652,Freelancer,2026-01-16,Approved,high
USR66278,Varenya Kanda,QVHSX4364C,0146 1681 0065,1982-03-11,Hyderabad,Telangana,38030,Business Owner,2026-01-11,Approved,low
USR59123,Rehaan Dugar,DQUFO1816R,8.31E+11,2001-01-12,Bengaluru,Karnataka,27249,Student,2025-06-13,Rejected,low
USR41918,Odika Bhasin,NWTGD4427J,9.72E+11,,Amritsar,Punjab,,Salaried,2025-10-26,Approved,high
USR44234,Warda Sarraf,SHEVG1182S,2800409100,1987-10-10,Lucknow,Uttar Pradesh,,Gig Worker,2025-07-21,Pending,low
USR99772,Kashvi Swaminathan,PREYN4474J,7024 0673 8120,2006-11-05,Delhi,Delhi,29937,Unemployed,,Approved,medium
USR73224,Anayiyer,DWVXV4316S,9.00E+11,1992-03-31,Bengaluru,Karnataka,47739,Freelancer,2024-02-20,Approved,low
USR35025,Theodore Warrior,LCMBA7961L,7.76E+12,1987-02-26,Delhi,Delhi,94709,Salaried,2024-07-03,In Progress,low
USR74712,Kavya Raman,,8.33E+11,1974-12-09,Bengaluru,Karnataka,,Salaried,,Approved,medium
USR60709,Kritika Kohli,BAYPU1612Y,7.43E+12,1988-01-21,Lucknow,Uttar Pradesh,16562,Farmer,2025-02-01,Approved,high
USR40528,Shivani Lata,QHVYP5649G,8212 1239 9915,1993-03-30,Pune,Maharashtra,,Retired,2025-11-27,Approved,high
USR80780,Baljiwan Acharya,NRYUX6245W,4.48E+11,1973-11-03,Lucknow,Uttar Pradesh,,Freelancer,2024-01-26,Approved,low
USR86928,Sanya Banik,WDGGT7230P,5037021683,1975-01-04,Lucknow,Uttar Pradesh,104274,Self Employed,2025-04-06,Approved,low
USR70422,George Sabharwal,ROQNN4937I,61951350452,1991-09-18,Jaipur,Rajasthan,,Salaried,2024-01-08,Rejected,medium
USR82373,Vedant Mannan,TYDUC6480I,1023-1573-0159,1985-04-03,Jalandhar,Punjab,11692,Farmer,2024-11-17,Approved,low
USR54517,Oni Ravel,HDAFK7031A,6.42E+11,,Jaipur,Rajasthan,37134,Gig Worker,2026-01-03,Approved,low
USR63643,Anjali Bumb,GTDFO2810Q,7.29E+12,,Amritsar,Punjab,34196,Self Employed,2026-01-18,Approved,low
USR79878,Noah Bali,WMKJW5201H,3.16E+11,1993-01-09,Chennai,Tamil Nadu,,Freelancer,2025-12-25,Pending,low
USR60386,Nisha Pant,KPWOV9378X,7508 5886 5639,1962-09-09,Ludhiana,Punjab,38944,Salaried,2024-01-31,Approved,high
USR32831,Eiravati Dutt,IVTMB6697D,9.20E+11,1972-03-25,Mumbai,Maharashtra,70600,Business Owner,2026-03-04,Approved,low
USR28378,Xavier Zachariah,,3.70E+11,2000-11-28,Jalandhar,Punjab,29008,Unemployed,2024-06-19,Rejected,medium
USR53460,Ishwar Choudhary,KE1LH4626F,8420 4929 8825,1970-03-31,Mumbai,Maharashtra,8999,Business Owner,2025-07-17,Approved,low
USR70274,Forum Nayar,GVDZM2880I,4.11E+11,1972-10-05,Hyderabad,Telangana,14507,Self Employed,2024-11-10,Approved,medium
USR55398,Jeevika Kaur,,4.66E+11,1991-03-30,Hyderabad,Telangana,18944,Student,,Rejected,low
USR39754,Sneha Barad,RKOYH8110B,9.30E+11,1972-08-28,Mumbai,Maharashtra,24278,Business Owner,2024-08-17,Approved,medium
USR41274,Yatinbanik,WFSKW3399W,0751 8110 5750,1976-07-23,Ludhiana,Punjab,19922,Unemployed,2026-02-23,Approved,medium
USR91949,Raksha Talwar,UEOQM4031U,3913-7065-1303,1967-09-02,Amritsar,Punjab,37056,Student,2024-10-10,Rejected,high
USR74297,Onkar Ganesh,WADKH5645L,,1975-11-10,Kolkata,West Bengal,40500,Retired,2026-02-28,Approved,medium
USR51689,Andrew Char,,5.16E+11,1963-05-29,Amritsar,Punjab,17714,Farmer,2025-06-07,Approved,
USR32045,Robert Khurana,RLWSK6378H,XXXX-XXXX-1633,,Kolkata,West Bengal,16121,Salaried,2025-12-04,Approved,medium
USR92796,Eiravati Chatterjee,JHUXG4596S,2.54E+11,1985-10-06,Pune,Maharashtra,,Retired,2024-01-21,Pending,low
USR32289,Yug Aurora,BUIQA2539K,9.66E+11,1976-04-22,Amritsar,Punjab,,Unemployed,,Approved,medium
USR49616,Victor Dyal,LYDHS1836J,XXXX-XXXX-6705,,Mumbai,Maharashtra,18919,Farmer,2024-10-05,Rejected,low
USR74398,Pushti Tella,CMJAK8143Z,8.57E+11,1971-12-01,Bengaluru,Karnataka,29765,Student,2024-02-25,In Progress,medium
USR16602,Ansh Rana,CRTCO0578A,37921585123,1987-12-25,Amritsar,Punjab,73338,Self Employed,2024-11-07,Approved,medium
USR73235,Vamakshi Korpal,UQWEQ3005W,7542 5044 7958,1992-09-04,Mumbai,Maharashtra,10877,Unemployed,2024-03-01,Rejected,medium
USR91698,Urishilla Mody,NEMVK5564J,XXXX-XXXX-9596,1982-02-09,Mumbai,Maharashtra,20568,Gig Worker,,Approved,
USR22796,Lopa Doctor,EGSFX9637L,1.73E+11,,Amritsar,Punjab,30965,Self Employed,2026-02-23,Approved,
USR67753,Imaran Borde,MZIFJ3902T,5343 6308 4431,2003-03-19,Pune,Maharashtra,59911,Student,2024-06-06,Rejected,low
USR99461,Orinder Wason,,55008658917,2005-06-22,Chennai,Tamil Nadu,39996,Student,2025-06-05,Approved,medium
USR51869,Ikbalcontractor,IYJKF5797M,3.58E+11,,Bengaluru,Karnataka,,Salaried,2024-12-10,Pending,high
USR76162,Darika Choudhury,TGMFU9721C,,1973-06-04,Jalandhar,Punjab,36734,Unemployed,2024-11-17,In Progress,medium
USR56318,Aachal Badal,LQAWC1638G,4.26E+12,,Jaipur,Rajasthan,28580,Retired,2026-03-12,Approved,low
USR20904,Ekajajoshi,EUSMB9947X,4.57E+11,1992-03-06,Bengaluru,Karnataka,10844,Retired,2025-06-03,Pending,low
USR81526,Ronith Narayanan,YSWTT4707N,8.82E+11,2003-06-06,Jaipur,Rajasthan,16582,Student,2024-04-19,Approved,low
USR35482,Christopher Palla,,6.06E+11,1986-10-14,Lucknow,Uttar Pradesh,,Retired,2026-03-16,Approved,high
USR89896,Dhruv Ramachandran,IZNWJ0243T,1522422466,1977-12-22,Mumbai,Maharashtra,39219,Retired,2025-12-19,In Progress,low
USR12185,Veda Dhingra,JWVPA1721K,5133 0635 7080,2005-01-17,Delhi,Delhi,69665,Freelancer,2024-03-24,Pending,low
USR69842,Simon Vasa,IHGWB5880Q,16697932874,1973-07-23,Bengaluru,Karnataka,68214,Salaried,2025-12-20,Approved,medium
USR24605,Kamala Batra,YUDVA9904P,7.83E+11,1983-03-11,Delhi,Delhi,31264,Freelancer,2025-02-26,In Progress,low
USR51025,Omisha Swaminathan,SSHKD7880N,6028487038,,Hyderabad,Telangana,60123,Retired,2024-12-11,Approved,low
USR23401,Samar Dixit,ZWODE8236M,6.48E+11,1994-03-07,Pune,Maharashtra,83118,Freelancer,,Pending,low
USR83415,Krishna Choudhury,QVLKU4013Q,5.71E+11,1984-01-12,Bengaluru,Karnataka,,Unemployed,2024-03-01,Approved,low
USR47422,Baghyawatiraval,SABVT6912X,2.07E+11,1998-09-22,Bengaluru,Karnataka,24500,Retired,2024-08-20,Approved,medium
USR57762,Chaitaly Pandya,QCTRH0891,7.24E+11,1969-06-30,Ludhiana,Punjab,27322,Farmer,2024-07-18,Rejected,low
USR26359,Faris Nigam,MRVOQ3518J,7101 9694 0122,1979-09-18,Amritsar,Punjab,35850,Retired,,Approved,low
USR42868,Libni Sengupta,DMKAX1043W,8.92E+11,1987-12-01,Pune,Maharashtra,27127,Retired,2025-12-12,Rejected,high
USR69387,Irya Varkey,BSLBY8799G,65259539177,1987-08-13,Jaipur,Rajasthan,,Farmer,2025-05-09,Approved,medium
USR88897,Qasim Prabhu,VCBZC8926T,6.18E+11,1978-01-09,Ludhiana,Punjab,57100,Gig Worker,2024-03-10,Approved,low
USR76242,Nidhi Sarin,VOLTL1028U,2.34E+12,1994-08-29,Ludhiana,Punjab,24811,Business Owner,2026-02-26,Approved,low
USR24890,Saanvi Borah,NYATM7035T,5.92E+11,1965-01-29,Amritsar,Punjab,29153,Business Owner,2024-01-24,Approved,low
USR43227,Ojasvi Raman,YTDGH9607F,9.12E+11,1968-02-11,Jaipur,Rajasthan,44839,Self Employed,2025-07-21,In Progress,low
USR34509,Caleb Walla,MBBEC8447Y,24242844770,1996-08-18,Lucknow,Uttar Pradesh,,Farmer,2024-09-23,Approved,low
USR49100,Tanveer Viswanathan,VRNVC6038D,6905-8699-5433,1985-12-09,Lucknow,Uttar Pradesh,27399,Business Owner,2024-06-29,Approved,high
USR34450,Aachal Mistry,DGSTC4013V,4280 7204 4021,1971-12-03,Kolkata,West Bengal,19405,Salaried,2024-08-27,Approved,low
USR51259,Girindra Dubey,XCMEM3494Z,XXXX-XXXX-3800,1980-04-07,Kolkata,West Bengal,35946,Self Employed,2025-10-13,Approved,medium
USR29471,Dev Sanghvi,AQLQD7615A,,1988-09-04,Lucknow,Uttar Pradesh,,Unemployed,,Rejected,low
USR19994,Omaja Kannan,LWGBL1531V,3.70E+11,2004-06-27,Chennai,Tamil Nadu,24282,Unemployed,2025-02-13,Approved,low
USR48648,Baljiwan Sur,DIPKJ8738C,4.13E+11,1964-11-14,Jaipur,Rajasthan,16615,Freelancer,,Approved,medium
USR55550,Andrew Karpe,OHGMH9923C,2.86E+11,2002-08-09,Lucknow,Uttar Pradesh,,Freelancer,2024-09-28,Pending,high
USR77569,Indira Palan,KPNSM4850I,6286 3779 4230,1990-09-04,Pune,Maharashtra,14911,Freelancer,2025-05-04,Approved,medium
USR44587,Unni Pau,GWJHC7453M,8.94E+11,1970-06-15,Chennai,Tamil Nadu,,Student,2026-01-10,Approved,low
USR70167,Anjali Mani,MSTIZ8222V,7.61E+11,1975-06-07,Pune,Maharashtra,58000,Farmer,2025-06-26,Approved,low
USR66910,Netra Bedi,ARWJB7246Y,4624-5950-3197,1977-04-14,Hyderabad,Telangana,24348,Freelancer,2026-03-14,Rejected,low
USR91810,Xalak Merchant,QEGGW8339K,8.51E+11,2003-12-28,Kolkata,West Bengal,33612,Retired,2024-08-07,Pending,low
USR44586,Balendra Bakshi,FHCWM0145W,5.85E+11,2001-12-13,Chennai,Tamil Nadu,17543,Business Owner,2024-08-16,Rejected,low
USR52034,Avni Chana,EUAJH3816Z,5.29E+11,2000-10-28,Jaipur,Rajasthan,29200,Unemployed,2024-09-23,Approved,medium
USR26769,Omya Badami,,7737 5215 0999,1970-05-13,Kolkata,West Bengal,,Freelancer,,Approved,high
USR56172,Benjamin Ramachandran,TVPXJ5231O,8.92E+11,2006-08-09,Amritsar,Punjab,68565,Retired,2025-05-05,Approved,low
USR33719,Urishilla Swamy,,89478406081,,Amritsar,Punjab,40398,Self Employed,2024-10-05,Rejected,low
USR85278,Vasatika Nath,JUKHF1295X,,1984-02-27,Ludhiana,Punjab,,Salaried,2025-01-06,Approved,high
USR70800,Ishwar Pal,HUWDV5190I,67643230302,1960-09-09,Amritsar,Punjab,27843,Gig Worker,2024-05-18,Approved,low
USR20779,Samesh Bumb,EIKAJ4489D,4.18E+11,1970-02-07,Mumbai,Maharashtra,5257,Business Owner,,Approved,low
USR99851,Ikshita Sundaram,,6041-6201-5862,1975-05-20,Bengaluru,Karnataka,,Gig Worker,2024-11-26,Approved,medium
USR28798,Oni Chakrabarti,FYOZC6935S,7.88E+11,1973-06-25,Bengaluru,Karnataka,,Business Owner,2024-06-06,Approved,medium
USR21722,Sanya Karan,OHAIE0596H,,,Kolkata,West Bengal,60267,Freelancer,2025-03-03,Approved,low
USR67307,Upasna Sankar,KGGAO1994W,6.83E+11,1965-06-27,Jalandhar,Punjab,22296,Farmer,2025-12-25,Approved,low
USR37534,Maanav Khurana,IPQHR5957Z,5.16E+11,2001-06-23,Amritsar,Punjab,55452,Farmer,2025-05-25,Pending,low
USR47936,Dipta Rout,GHLNH4111B,XXXX-XXXX-3255,1989-09-21,Bengaluru,Karnataka,14089,Farmer,2024-06-24,Approved,low
USR67613,Tanmayi Bandi,UGKOD1800G,3040 0197 5226,2006-11-28,Delhi,Delhi,21127,Retired,2025-06-27,Rejected,low
USR56838,Nathan Borde,ZTMQQ7545H,XXXX-XXXX-7227,1968-05-15,Ludhiana,Punjab,84069,Salaried,2024-06-08,Approved,low
USR94851,Anthony Palan,WGANH7109V,2.14E+11,1985-03-05,Chennai,Tamil Nadu,64577,Business Owner,2024-01-15,Approved,low
USR41325,Anika Sane,ALARJ6441J,5.07E+11,1989-06-23,Delhi,Delhi,10433,Salaried,2024-02-02,Rejected,low
USR91317,Warhi Shukla,BRLVI6898F,2.55E+11,1998-12-28,Pune,Maharashtra,19408,Freelancer,2025-10-11,In Progress,low
USR78809,Ganga Sur,UPZUY9419E,46014145447,1982-08-18,Pune,Maharashtra,26316,Farmer,2025-07-01,Approved,high
USR37885,Janujaloke,DBAHS9086H,9553-0624-8869,1982-10-17,Chennai,Tamil Nadu,18581,Self Employed,,Approved,medium
USR93708,Mitesh Thakkar,ROCZI2096X,4.39E+11,1983-06-12,Lucknow,Uttar Pradesh,23201,Unemployed,2024-08-04,Approved,low
USR78818,Upasna Basak,PDWRM3754T,9.68E+11,1989-09-03,Kolkata,West Bengal,23071,Business Owner,2024-10-25,Approved,high
USR85305,Hredhaan Chauhan,,4.74E+11,1979-09-25,Jalandhar,Punjab,45051,Salaried,2025-12-18,Approved,medium
USR70429,Praneel Nayak,VODOW1074U,1.46E+11,,Chennai,Tamil Nadu,30208,Gig Worker,2024-04-16,Approved,low
USR10775,Robert Tank,BMRHM5426J,1805-2918-4169,2002-07-21,Ludhiana,Punjab,,Retired,,Approved,low
USR55730,Rayaan Kota,ISCJQ7756W,6.88E+11,,Chennai,Tamil Nadu,10374,Salaried,,Approved,low
USR60134,Balvan Narasimhan,XAURD1933M,9.43E+11,1978-06-17,Delhi,Delhi,56311,Student,2025-08-04,Approved,low
USR28358,Balhaar Divan,PCGXU7857H,XXXX-XXXX-8135,1973-06-20,Amritsar,Punjab,35325,Gig Worker,2025-11-25,Approved,low
USR89875,Samarth Parikh,FADOI6450,5.41E+11,,Hyderabad,Telangana,61400,Self Employed,2025-10-01,Rejected,low
USR71268,Ranveer Gokhale,AQXDY7443Z,XXXX-XXXX-2011,1983-11-12,Jalandhar,Punjab,,Student,2024-12-28,Approved,low
USR45529,Tamanna Karnik,,4.69E+11,1985-01-24,Hyderabad,Telangana,45469,Retired,2026-01-01,Approved,high
USR79565,Maya Kalita,YCSWR4698U,6082 8169 9916,2007-05-18,Ludhiana,Punjab,,Student,2025-06-17,Rejected,low
USR55159,Lakshmi Raman,ZGHDC0181D,9.98E+11,,Delhi,Delhi,54330,Freelancer,2025-10-25,Approved,medium
USR74887,Baljiwan Menon,NVCVN0872I,7.19E+11,1991-03-08,Bengaluru,Karnataka,27623,Unemployed,2024-10-08,Approved,medium
USR69569,Chandresh Kalita,ABDDD6185L,5.25E+11,1997-05-26,Bengaluru,Karnataka,36935,Gig Worker,2024-10-03,Approved,low
USR27207,Unnati Ravi,YSMOH3269W,,1989-12-20,Mumbai,Maharashtra,,Unemployed,2024-08-26,Approved,medium
USR75627,Bina Tandon,UYNFB2425I,8.84E+11,1986-06-04,Chennai,Tamil Nadu,34713,Business Owner,2026-05-01,Approved,
USR74215,Theodore Rajan,YMPCJ6787C,9.01E+11,2002-03-24,Pune,Maharashtra,,Self Employed,2025-11-20,Approved,high
USR43149,Tanveer Bahri,XCUZK0737F,2025-8785-0910,1966-09-10,Ludhiana,Punjab,6078,Student,2025-04-25,Approved,medium
USR44729,Reva Naidu,NUUIK1022,5834-4463-6898,1981-06-20,Lucknow,Uttar Pradesh,25600,Self Employed,2024-08-08,Approved,low
USR87113,Paninibutala,DQDMR7669N,4009 9598 6648,1990-03-02,Amritsar,Punjab,16292,Gig Worker,2024-05-14,Approved,
USR74750,Sanaya Rao,NBRZQ7017O,4.39E+12,1980-11-23,Mumbai,Maharashtra,15275,Student,2025-05-09,Approved,medium
USR84559,Vedant Madan,SRFQC7505F,17157068253,1993-03-09,Chennai,Tamil Nadu,25162,Salaried,2025-10-31,Rejected,high
USR47198,Upadhriti Butala,JKGLE6291Q,48942516954,1962-01-14,Pune,Maharashtra,10306,Freelancer,2024-12-18,Approved,low
USR93871,Kritika Seth,QYEUT3086V,9253 9579 0958,1965-03-02,Hyderabad,Telangana,23900,Retired,,Approved,low
USR11835,Abeer Jain,QPUUM2236H,3.28E+11,1995-11-05,Jaipur,Rajasthan,19591,Salaried,2025-09-07,Pending,low
USR50366,Ekanta Sathe,ZVGVM4782D,3257-4754-7869,1969-01-05,Hyderabad,Telangana,60610,Unemployed,,Pending,low
USR95474,Pavani Lad,IUCND4962,1.99E+11,1981-06-25,Kolkata,West Bengal,24742,Gig Worker,2024-06-04,Pending,low
USR46690,Anjali Jaggi,ZZZGV5879U,3.83E+11,1994-06-07,Chennai,Tamil Nadu,14665,Gig Worker,2025-12-10,Pending,medium
USR33623,Anirudh Srinivas,WYKAJ7939S,,1979-08-03,Hyderabad,Telangana,21795,Unemployed,2025-02-10,Pending,low
USR25341,Januja Bhandari,JQPCA8718Q,11793226608,,Jalandhar,Punjab,48470,Self Employed,2025-08-24,Approved,low
USR40442,Patrick Nagarajan,SARIF0886B,7980-6654-0654,,Mumbai,Maharashtra,16514,Farmer,2024-06-26,Approved,low
USR26228,Gauri Ramanathan,ELWCU4523A,4.08E+11,1960-02-08,Mumbai,Maharashtra,35645,Farmer,2025-01-24,Approved,medium
USR58261,Baljiwan Pingle,YOKKY6904H,6.00E+11,1962-07-10,Delhi,Delhi,,Salaried,2024-05-10,Approved,low
