user_id,full_name,kyc_status,risk_segment,monthly_income,occupation,city,state,transaction_count,transaction_amount,average_transaction_value,failed_transaction_count,pending_transaction_count,dispute_count,disputed_amount,high_severity_disputes,critical_disputes,failed_rate,dispute_rate,risk_score,risk_level,repeated_dispute_flag,high_value_dispute_flag
USR52491,Laban Kothari,Approved,medium,28509.0,Unemployed,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52494,Ekavir Golla,Approved,low,15960.0,Salaried,Jalandhar,Punjab,1.0,19661.0,19661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52496,Rehaan Mahal,Approved,low,77953.0,Business Owner,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52503,Ryan Chahal,Approved,low,12746.0,Unemployed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52509,Nachiket Chand,Approved,,22840.0,Student,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52510,Nakul Gandhi,Approved,low,29072.0,Student,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52514,Yutika Boase,Approved,low,31667.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52515,Tanveer Arya,Pending,low,16628.0,Gig Worker,Ludhiana,Punjab,1.0,19632.0,19632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52519,Reyansh Sangha,Approved,low,31565.0,Business Owner,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52524,Nisha Natt,Pending,low,31692.0,Salaried,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52528,Charita Swaminathan,Approved,low,11640.0,Farmer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52531,Bakhshi Date,Approved,low,72126.0,Salaried,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52533,Triya Butala,Approved,low,129091.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52536,Abeer Mallick,Pending,medium,20000.0,Business Owner,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52543,Yasti Natt,Approved,low,33564.0,Self Employed,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52544,Simon Chatterjee,Approved,low,17917.0,Gig Worker,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52548,Tristan Jhaveri,Approved,low,21669.0,Self Employed,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52550,George Choudhury,Approved,low,72989.0,Business Owner,Lucknow,Uttar Pradesh,1.0,8779.37,8779.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52561,Xiti Sampath,Approved,low,17931.0,Salaried,Amritsar,Punjab,1.0,14343.0,14343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52564,Arjun Parmar,Approved,low,15536.0,Retired,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52571,Dhriti Banik,Approved,low,16878.0,Unemployed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52575,Amruta Nagy,Rejected,low,6958.0,Student,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52584,Kavya Mand,In Progress,low,18403.0,Salaried,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52587,Logan Sandal,Approved,low,30760.0,Salaried,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52591,Urishilla Brahmbhatt,Approved,low,18400.0,Salaried,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52594,Dev Sathe,Approved,medium,,Retired,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52595,Zayyan Chhabra,Approved,low,15176.0,Farmer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52597,Vasana Bakshi,Approved,medium,22734.0,Retired,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52606,Wakeetamahajan,Approved,medium,38705.0,Salaried,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52611,Rajeshridalal,Approved,medium,44932.0,Salaried,Chennai,Tamil Nadu,3.0,44241.71,14747.236666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52626,Raagini Dhar,Approved,low,34901.0,Student,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52627,William Tara,Approved,low,36970.0,Unemployed,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52629,Bhavini Char,Pending,low,83937.0,Unemployed,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52631,Lila Shetty,Approved,medium,14710.0,Salaried,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52632,Thomas Samra,Approved,low,,Self Employed,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52633,Jasmit Kibe,Approved,low,6300.0,Self Employed,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52635,Nathan Vig,Approved,low,,Retired,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52641,Bhavya Dar,Approved,low,,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52643,Dalbir Dhaliwal,Approved,medium,20082.0,Retired,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52644,Meghana Sant,Approved,low,54430.0,Freelancer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52652,Aarush Kara,Approved,medium,12111.0,Unemployed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52653,Damini Pai,Approved,medium,18660.0,Farmer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52656,Vincent Rau,Approved,low,23531.0,Farmer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52661,Yuvraj Pall,Rejected,low,47996.0,Unemployed,Mumbai,Maharashtra,3.0,27493.18,9164.393333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52663,Bahadurjit Goyal,Approved,low,11484.0,Freelancer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52667,Liam Dua,Approved,low,57413.0,Business Owner,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52668,Zaid Rege,Approved,medium,52964.0,Freelancer,Lucknow,Uttar Pradesh,1.0,3481.8,3481.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52672,Yasti Sarraf,Approved,medium,,Student,Kolkata,West Bengal,1.0,12732.75,12732.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52673,Unnati Prabhu,Rejected,high,39082.0,Gig Worker,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52679,Rudra Dugar,Approved,low,33877.0,Freelancer,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52680,Hitesh Borah,Approved,medium,28451.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52689,Chavvi Kumar,Approved,low,18100.0,Business Owner,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52699,Nicholas Suresh,Approved,low,,Freelancer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52703,Forum Palan,Approved,low,15165.0,Self Employed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52704,Dominic Bahri,Approved,low,17330.0,Unemployed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52710,Avi Jayaraman,Approved,low,21701.0,Student,Jaipur,Rajasthan,1.0,22003.87,22003.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52711,Ekiya Agarwal,Approved,low,22706.0,Freelancer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52712,Fiyaz Narang,Approved,medium,12505.0,Salaried,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52715,Balveer Karan,Pending,low,10289.0,Self Employed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52717,Dhruv Mall,Pending,low,28400.0,Gig Worker,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52721,Kritika Agarwal,Approved,low,18311.0,Gig Worker,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52724,Devansh Rajagopal,Approved,low,9884.0,Student,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52726,Bhavini Kar,Approved,low,9041.0,Business Owner,Chennai,Tamil Nadu,1.0,10615.06,10615.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52727,Naksh Iyengar,Approved,low,21670.0,Salaried,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52728,Girik Sura,Approved,low,13986.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52731,Damini Suri,Approved,low,68936.0,Business Owner,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52736,Omaja Varty,Approved,medium,18293.0,Farmer,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52744,Vedhikakhosla,Approved,high,8559.0,Gig Worker,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52746,Krishna Loyal,Approved,low,26683.0,Unemployed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52748,Pratyush Raju,Approved,low,31760.0,Unemployed,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52751,Ria Kota,Approved,low,12989.0,Freelancer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52754,Netra Pillay,Approved,low,35210.0,Gig Worker,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52756,Samuel Memon,Approved,medium,22079.0,Business Owner,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52757,Labancomar,Approved,low,14700.0,Gig Worker,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52763,Falannagarajan,Approved,low,21253.0,Freelancer,Hyderabad,Telangana,1.0,18063.61,18063.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52765,Jasmit Saha,Approved,medium,31131.0,Self Employed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52767,Ikbal Ganesh,Approved,medium,58153.0,Unemployed,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52770,Xavier Barad,Approved,high,22400.0,Self Employed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52771,Finn Mahajan,Approved,,5000.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52775,Varsha Pandit,Approved,low,66377.0,Gig Worker,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52779,Ethan Date,Approved,low,17000.0,Gig Worker,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52780,Tanay Sunder,Rejected,medium,27200.0,Gig Worker,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52782,Nikita Sur,Pending,high,23106.0,Salaried,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52783,Farhan Pradhan,Approved,low,21727.0,Freelancer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52784,Jeet Parikh,Approved,low,25897.0,Gig Worker,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52793,Gagan Dhar,In Progress,medium,26849.0,Unemployed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52794,Ayush Narayanan,Approved,low,24847.0,Self Employed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52795,Upma Kapadia,Approved,low,20166.0,Salaried,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52800,Odika Guha,Approved,high,19349.0,Farmer,Bengaluru,Karnataka,1.0,17448.84,17448.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52809,Noah Vaidya,Rejected,low,21142.0,Retired,Ludhiana,Punjab,2.0,21677.78,10838.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52815,Bakhshi Bhargava,Approved,high,31126.0,Gig Worker,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52819,Henry Shenoy,Approved,low,11511.0,Self Employed,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52821,Yashodhara Borra,Pending,low,30300.0,Farmer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52826,Irya Patil,Approved,low,25935.0,Student,Pune,Maharashtra,1.0,10685.0,10685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52831,Prisha Balay,Approved,medium,24904.0,Salaried,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52832,Harish Varty,Approved,low,,Farmer,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52834,Mason Choudhury,Approved,low,19943.0,Freelancer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52836,Yashvi Nayar,Approved,medium,37443.0,Self Employed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52838,Janani Sane,Approved,low,20140.0,Student,Kolkata,West Bengal,1.0,12874.04,12874.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52840,Warhi Kala,Approved,medium,28815.0,Farmer,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52843,Vasana Dutt,Approved,low,35890.0,Salaried,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52847,Ethan Bhavsar,Approved,medium,28495.0,Freelancer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52848,Michael Rama,Pending,high,40304.0,Gig Worker,Ludhiana,Punjab,1.0,10275.61,10275.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52853,Krisha Choudhary,Approved,medium,,Gig Worker,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52854,Kavya Chhabra,Approved,high,,Salaried,Bengaluru,Karnataka,1.0,11250.6,11250.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52857,Saumya Shah,Approved,medium,,Gig Worker,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52863,Zilmil Padmanabhan,Approved,medium,17087.0,Unemployed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52864,Yashasvi Chandran,Approved,low,39859.0,Gig Worker,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52868,Brijesh Shenoy,Approved,medium,21446.0,Retired,Jalandhar,Punjab,1.0,15254.09,15254.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52869,Jeremiah Nagarajan,Approved,medium,24411.0,Farmer,Bengaluru,Karnataka,1.0,21266.04,21266.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52870,Nitara Shroff,Rejected,low,24027.0,Farmer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52876,Veer More,Approved,low,19650.0,Retired,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52880,Anthony Sahni,Pending,low,,Unemployed,Amritsar,Punjab,1.0,19299.94,19299.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52884,Shaurya Sodhi,Approved,high,18060.0,Farmer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52888,Megha Venkatesh,Approved,low,15206.0,Retired,Mumbai,Maharashtra,1.0,4661.54,4661.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52893,Veer Doctor,Rejected,medium,19927.0,Salaried,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52900,Rayaan Sampath,Approved,low,20800.0,Freelancer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52912,Reva Sachar,Approved,high,14071.0,Unemployed,Jaipur,Rajasthan,1.0,11518.12,11518.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52919,Amol Minhas,Approved,,28500.0,Freelancer,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52923,Patrick Golla,Approved,low,67400.0,Salaried,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52926,Manya Varty,Approved,medium,8410.0,Salaried,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52927,Jason Parmar,Rejected,medium,14977.0,Unemployed,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52936,Yochana Sharma,Approved,medium,42008.0,Retired,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52937,Eesha Guha,Approved,low,,Unemployed,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52944,Kamya Kalita,Approved,low,24721.0,Student,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52949,Pavaniyadav,Approved,medium,26251.0,Student,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52951,Sara Dutta,Approved,low,60716.0,Retired,Jaipur,Rajasthan,1.0,22228.42,22228.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52958,Anay Pai,Pending,medium,44285.0,Freelancer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52965,Parth Rajan,Approved,medium,,Farmer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52967,Manan Thakkar,Approved,medium,22353.0,Freelancer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52968,Hritik Patla,Approved,low,25572.0,Salaried,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52969,Hemang Rao,Approved,low,32978.0,Freelancer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52971,Vedant Master,Approved,medium,23791.0,Retired,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52974,Abdul Sibal,Approved,low,44918.0,Business Owner,Amritsar,Punjab,1.0,19051.45,19051.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52978,Daksh Chaudhry,Rejected,low,27769.0,Retired,Jalandhar,Punjab,1.0,313.32,313.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52979,Panini Chada,Approved,medium,10205.0,Salaried,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52984,Veda Patla,Approved,low,48406.0,Business Owner,Mumbai,Maharashtra,1.0,3717.0,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR52987,Hemani Palla,Approved,medium,33200.0,Unemployed,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52989,Gautam Jani,In Progress,medium,14557.0,Retired,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52993,Charvi Chanda,Approved,low,39100.0,Freelancer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52994,Peter Ram,Approved,low,28178.0,Unemployed,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52996,Ethan Natt,Approved,low,14806.0,Gig Worker,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR52997,Bhavna Korpal,Approved,high,33477.0,Freelancer,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR53000,Gautami Bobal,Approved,high,56281.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
USR53003,Samar Mani,Approved,medium,17988.0,Student,Pune,Maharashtra,2.0,27339.07,13669.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False
USR53006,Jagvi Morar,Approved,medium,13417.0,Freelancer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,Low,False,False
