user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR65408,Baljiwan Prasad,JXAKV1197I,2016 1152 1064,1972-04-03,Bengaluru,Karnataka,,Business Owner,2025-09-17,Approved,medium
USR65409,Nachiket Pingle,BCPNF9747Y,0899-5872-2716,1998-03-18,Hyderabad,Telangana,17000.0,Freelancer,2025-02-19,Approved,low
USR65410,Lipika Maharaj,OAYSJ2095G,XXXX-XXXX-4691,2007-02-03,Delhi,Delhi,41884.0,Unemployed,2024-07-03,Approved,low
USR65415,Liam Sami,JBLSS0849K,1643-0877-2095,1992-05-22,Amritsar,Punjab,22891.0,Unemployed,2025-01-17,Approved,low
USR65419,Ethan Raghavan,JLJPN8854V,3.24E+11,1985-10-15,Pune,Maharashtra,22984.0,Self Employed,2025-03-26,Approved,medium
USR65421,Veer Garde,KRISQ1661Z,7.69E+12,1966-01-04,Jaipur,Rajasthan,8832.0,Farmer,,Approved,low
USR65428,Guneet Lall,GQZCT4383Y,4466-6318-5968,1996-07-09,Delhi,Delhi,48406.0,Student,2024-11-05,Pending,medium
USR65430,Upadhriti Chand,SPGVR6526T,9138 8289 0851,1971-12-26,Mumbai,Maharashtra,,Gig Worker,2025-12-21,Approved,low
USR65431,Divya Dutt,AZHLS6803Q,7822-5270-7580,2003-09-27,Bengaluru,Karnataka,66868.0,Student,2025-06-24,Approved,medium
USR65435,Sanya Mukhopadhyay,ZZQUV5829W,3656654179,,Jalandhar,Punjab,50306.0,Business Owner,2026-01-18,In Progress,medium
USR65436,Banjeet Kade,OAJPX1776B,7.49E+12,1975-09-14,Kolkata,West Bengal,17298.0,Student,2024-10-03,Approved,medium
USR65438,Yashvi Khatri,JQBNB9671C,4.46E+11,1963-06-08,Pune,Maharashtra,13706.0,Salaried,2024-03-07,Approved,medium
USR65440,Aayush Dayal,CDNRE9895I,,1999-09-09,Amritsar,Punjab,,Freelancer,2025-02-16,Approved,low
USR65441,Samar Master,WSDHZ3155W,9650785814,1962-04-03,Amritsar,Punjab,64395.0,Student,2026-01-25,Approved,medium
USR65444,Urishilla Saran,PDSTS5918I,1946-7454-4627,1974-10-16,Pune,Maharashtra,23298.0,Unemployed,2024-04-01,Approved,low
USR65445,Chakradev Pillai,GAMCH4236M,2172 0281 6195,1981-05-29,Jaipur,Rajasthan,44317.0,Farmer,2024-02-23,Approved,low
USR65446,Yachana Sunder,DHPWA7606E,4.27E+11,2007-04-03,Delhi,Delhi,15818.0,Freelancer,2024-11-21,Approved,low
USR65449,Christopher Jhaveri,VRRHZ6696X,8746-8932-5418,1989-01-23,Lucknow,Uttar Pradesh,14756.0,Farmer,2024-05-07,Approved,medium
USR65452,Thomas Peri,CWUHN9384O,3361-1677-9456,,Ludhiana,Punjab,37555.0,Self Employed,2026-03-24,In Progress,low
USR65454,Sachi Jha,XCPJL7013Q,1403 5512 6900,1971-10-18,Kolkata,West Bengal,7508.0,Retired,2026-03-13,Approved,low
USR65462,Yashasvi Ramachandran,PTJGM9349V,2.07E+11,1974-12-22,Pune,Maharashtra,18000.0,Gig Worker,2024-10-22,Approved,medium
USR65463,Balendra Rege,LXYOW8284T,3102 7490 8798,1975-08-29,Lucknow,Uttar Pradesh,,Farmer,,Pending,low
USR65469,Neel Nagy,YCFKA7017Z,1784-9256-7382,1994-06-11,Hyderabad,Telangana,36900.0,Salaried,2025-10-08,Approved,medium
USR65470,Veda Sane,JONLH4149I,9.19E+11,2004-03-06,Amritsar,Punjab,79449.0,Business Owner,,Rejected,high
USR65474,Yadavi Varma,ATGCJ3441V,XXXX-XXXX-5235,1961-02-16,Pune,Maharashtra,17705.0,Farmer,2025-01-09,Approved,medium
USR65475,Caleb Lata,HHFWZ1648D,,,Chennai,Tamil Nadu,40446.0,Freelancer,2024-02-21,Approved,low
USR65476,Gopal Palla,OPJBY8680U,0327 6973 9642,1987-10-06,Delhi,Delhi,35244.0,Gig Worker,2024-03-30,Pending,medium
USR65479,Bhavika Savant,VJSGP4011T,1.23E+11,1963-07-05,Jalandhar,Punjab,,Student,2024-02-10,Approved,low
USR65481,Sneha Pant,UCJJP0048F,3.57E+11,2002-09-29,Mumbai,Maharashtra,18013.0,Freelancer,2024-08-30,Approved,high
USR65482,Robert Master,RKJXH5403H,,2001-02-16,Jaipur,Rajasthan,48636.0,Farmer,2024-12-02,Pending,medium
USR65484,Udarsh Mitter,EKYEZ2028A,8.50E+12,1989-07-02,Lucknow,Uttar Pradesh,5000.0,Retired,2026-05-02,Approved,medium
USR65493,Diya Kapoor,KAIYY3965E,3053 0165 7218,1966-08-04,Kolkata,West Bengal,,Freelancer,2025-01-09,Approved,low
USR65494,Devansh Bumb,BLWER8926Z,9.64E+12,1981-08-02,Delhi,Delhi,107004.0,Farmer,2025-03-29,In Progress,low
USR65497,Suhani Sachdeva,MCGFF5984V,1529 6884 9956,1964-05-09,Kolkata,West Bengal,39485.0,Retired,2024-07-22,Approved,low
USR65498,Wriddhish Pal,,5.09E+11,2006-05-25,Kolkata,West Bengal,37916.0,Gig Worker,,Approved,low
USR65505,Jackson Rattan,LRTBT8999F,,1973-08-14,Jalandhar,Punjab,64412.0,Unemployed,2025-11-21,Approved,low
USR65506,Faris Patla,ZUTMK9231A,6.90E+11,1977-09-20,Hyderabad,Telangana,59493.0,Student,2025-08-23,Approved,low
USR65511,Aarav Bose,FMRDF5556U,6124-0353-7458,1993-04-16,Jaipur,Rajasthan,31541.0,Retired,2026-01-23,Approved,medium
USR65515,Falan Sawhney,,6.98E+11,1980-06-16,Chennai,Tamil Nadu,29691.0,Gig Worker,2026-03-28,Approved,medium
USR65518,Frederick Bahl,EHQYH2543N,8.81E+11,1983-05-09,Pune,Maharashtra,44334.0,Unemployed,2024-12-21,Approved,low
USR65520,Arin Krishnan,CUTCY4421R,5.06E+11,,Bengaluru,Karnataka,28600.0,Unemployed,2025-09-22,Approved,low
USR65524,Parth Malhotra,JQJYO9378L,XXXX-XXXX-1022,1975-10-05,Bengaluru,Karnataka,23786.0,Salaried,2025-10-29,Approved,low
USR65525,Ridhi Lall,NZTJO0313,5294 8762 2725,1967-05-20,Chennai,Tamil Nadu,57896.0,Unemployed,2025-02-19,Approved,low
USR65530,Fiyaz Khare,IAPOK4757,6.60E+11,2003-06-17,Kolkata,West Bengal,,Freelancer,,Approved,low
USR65533,Aradhana Saxena,CPWRX8608H,5.08E+11,1989-02-18,Bengaluru,Karnataka,43886.0,Unemployed,2025-10-20,Approved,high
USR65542,Chameli Bhagat,VVFAX2577F,1393 3363 5262,1963-10-20,Pune,Maharashtra,27986.0,Freelancer,2025-01-07,Approved,
USR65544,Falan Sachdev,BEIMY9306,2749 5081 4597,1998-04-30,Jalandhar,Punjab,9447.0,Self Employed,2024-09-24,Approved,low
USR65545,Peter Gopal,DWSVU7927J,,1996-06-28,Hyderabad,Telangana,25930.0,Farmer,2024-07-23,Approved,low
USR65550,Ishanvirajan,YJVET9355S,8.87E+11,1993-09-20,Jaipur,Rajasthan,6913.0,Self Employed,2024-10-14,Approved,high
USR65552,Brijesh Basu,BUIKZ0173G,7.23E+11,1971-09-10,Jaipur,Rajasthan,,Student,,Approved,low
USR65553,Daniel Bhatnagar,DWUEB5312V,7.54E+11,1995-11-09,Jaipur,Rajasthan,53865.0,Student,2024-07-26,Approved,medium
USR65555,Sachi Atwal,CJEZJ3464K,8295 5851 1112,,Delhi,Delhi,42905.0,Student,2025-01-31,Approved,low
USR65564,Mugdha Varma,PCKJB1183Y,4.36E+11,2006-05-11,Jalandhar,Punjab,107997.0,Salaried,2024-07-01,Approved,low
USR65566,Vidhi Handa,ZOHMZ6625Y,1.90E+11,1984-03-16,Jalandhar,Punjab,10060.0,Salaried,2024-07-12,Approved,medium
USR65571,Maanav Luthra,DYTKN0660T,3.35E+11,1993-04-12,Pune,Maharashtra,17787.0,Salaried,2024-11-17,Approved,medium
USR65586,Dayita Master,LKOOV9381J,,1995-09-06,Pune,Maharashtra,39513.0,Freelancer,2024-05-01,Approved,medium
USR65587,Ikbal Lala,HQOZX5267X,4.87E+11,1991-07-15,Chennai,Tamil Nadu,27857.0,Business Owner,2025-01-06,Approved,low
USR65588,Krishna Oak,VMMEZ7099Z,7.08E+11,1961-10-09,Bengaluru,Karnataka,12471.0,Self Employed,2024-08-12,Approved,medium
USR65590,Yasti Cherian,ZDPJX7934X,1.20E+11,1988-02-06,Delhi,Delhi,33205.0,Business Owner,2024-08-17,Rejected,low
USR65592,Girish Bhandari,XMBHL0893F,7276-3729-3653,1975-06-01,Jaipur,Rajasthan,33779.0,Salaried,2025-01-28,Approved,medium
USR65593,Rishi Kumer,BHXFZ9078Y,3.73E+11,1985-09-26,Amritsar,Punjab,16034.0,Business Owner,2025-03-08,Approved,low
USR65601,William Talwar,VQYBM6263P,6.90E+11,1974-11-01,Delhi,Delhi,30374.0,Retired,2024-09-04,Approved,medium
USR65602,Yashodhara Saraf,GQTVH8732M,XXXX-XXXX-0313,1994-03-27,Kolkata,West Bengal,16874.0,Self Employed,2026-03-28,Approved,
USR65603,Omya Barman,PXMMR7609K,85177295276,1999-06-09,Hyderabad,Telangana,,Self Employed,2025-09-03,Rejected,low
USR65606,Zaidshenoy,KQPEP4496O,7.26E+11,1974-05-09,Mumbai,Maharashtra,11170.0,Farmer,2024-09-03,Approved,low
USR65607,Vasana Vig,QNQVF0129R,3.76E+11,1972-10-08,Amritsar,Punjab,36861.0,Business Owner,2025-07-21,Approved,medium
USR65617,Gunbir Ranganathan,ILTMY0011R,9.30E+11,,Ludhiana,Punjab,39300.0,Freelancer,2025-12-17,Approved,medium
USR65618,Neelima Chowdhury,IHCEA8737E,7510-3493-8026,1992-06-12,Pune,Maharashtra,13415.0,Business Owner,2025-03-02,Approved,low
USR65626,Shivani Madan,MBCAQ1421,,1971-06-21,Lucknow,Uttar Pradesh,16045.0,Business Owner,2026-11-02,Approved,low
USR65628,Rushil Natarajan,JXAQI2441W,60810732411,1974-04-09,Lucknow,Uttar Pradesh,14355.0,Retired,2024-10-22,Approved,low
USR65649,Chaman Hans,VYZVL8350K,XXXX-XXXX-2141,2001-12-11,Mumbai,Maharashtra,10205.0,Freelancer,2024-04-10,Approved,low
USR65652,Siya Aurora,BODXI2036B,,2005-04-16,Delhi,Delhi,12432.0,Gig Worker,2024-12-19,Approved,low
USR65657,Anusha Lala,EMJRR3923Q,6.41E+11,,Delhi,Delhi,31383.0,Student,2025-07-15,Approved,low
USR65663,Libni Lala,DQMQW4037,6.44E+11,2001-11-15,Bengaluru,Karnataka,16646.0,Freelancer,2024-12-28,Approved,medium
USR65669,Naveen Palla,CDKBE0691O,XXXX-XXXX-0027,2002-03-15,Ludhiana,Punjab,22115.0,Salaried,2024-10-26,Approved,low
USR65671,Tarak Ramaswamy,MUWJ01391D,7675984624,1986-10-29,Amritsar,Punjab,16640.0,Self Employed,2025-08-13,Approved,low
USR65673,Jagvi Atwal,UCUJG5367Z,8.22E+11,1961-07-13,Pune,Maharashtra,17617.0,Farmer,2025-07-09,Approved,high
USR65674,Damyanti Wason,GSMIU8577N,XXXX-XXXX-1465,1991-11-03,Chennai,Tamil Nadu,79946.0,Unemployed,2025-02-19,Approved,low
USR65675,Irya Nazareth,YLBDY0216A,2430-6969-6861,1989-10-22,Hyderabad,Telangana,16771.0,Student,2024-05-15,Approved,low
USR65676,Megha Grewal,USJVC7337M,5880 5733 8282,1981-09-16,Delhi,Delhi,34082.0,Business Owner,2025-05-15,Approved,low
USR65683,Aditya Shanker,XFVMJ5812L,8.35E+11,1977-08-25,Jaipur,Rajasthan,20094.0,Retired,2025-01-11,Approved,low
USR65685,Giriksrinivas,AMPPH1061I,8.99E+11,1967-10-06,Jalandhar,Punjab,,Self Employed,2024-04-03,Rejected,medium
USR65686,Diya Rama,AAERI6622F,XXXX-XXXX-6345,1965-05-12,Chennai,Tamil Nadu,14453.0,Freelancer,2024-04-30,Approved,high
USR65689,Ethan Chhabra,RVFLF0815K,7.51E+11,1984-07-09,Lucknow,Uttar Pradesh,17408.0,Business Owner,2024-01-15,Approved,low
USR65690,Tristan Brahmbhatt,,1.62E+11,1986-05-07,Hyderabad,Telangana,59189.0,Freelancer,2024-10-17,Approved,low
USR65691,Ekaraj Dugar,UMVXD7989J,8157 5035 9059,1980-04-04,Hyderabad,Telangana,17505.0,Student,2025-01-25,Approved,medium
USR65692,Shravya Dora,BACTV5572G,7187 7483 0137,1976-07-14,Pune,Maharashtra,64735.0,Retired,2024-01-08,Approved,low
USR65698,Adweta Dutta,OVWBA5214G,4.08E+11,1976-01-11,Jalandhar,Punjab,25521.0,Business Owner,2025-11-20,Approved,
USR65708,Reva Som,JAQHA5273E,81067311025,1982-08-04,Kolkata,West Bengal,23274.0,Gig Worker,2025-05-24,Approved,high
USR65710,Nathan Nayak,URHHJ3149Z,3043-4391-8365,1980-01-16,Delhi,Delhi,43573.0,Salaried,,Pending,medium
USR65715,Advik Raman,NDONI3377H,1735 2568 1031,1985-05-31,Ludhiana,Punjab,54200.0,Business Owner,,Approved,low
USR65716,Noah Bhatti,FVWZU7940S,,1969-05-17,Jaipur,Rajasthan,,Farmer,2024-04-25,Approved,low
USR65717,Jonathan Talwar,LSEZT9815S,3.84E+11,2006-08-26,Delhi,Delhi,49003.0,Freelancer,2024-06-07,Pending,low
USR65718,Gautami Manne,VQOFP6803N,9289-0166-1954,1987-12-11,Jalandhar,Punjab,94180.0,Farmer,2026-02-20,Approved,high
USR65719,Chatresh Majumdar,TMBEL3194F,68468416356,1972-11-24,Hyderabad,Telangana,14954.0,Gig Worker,2025-07-30,Approved,low
USR65722,Oscar Bahri,MNDVU4253Z,7.92E+11,2003-11-20,Mumbai,Maharashtra,43522.0,Business Owner,,Approved,low
USR65723,Darsh Zachariah,QTDYB8891W,2.52E+11,1984-12-03,Amritsar,Punjab,18662.0,Unemployed,2025-01-01,Approved,medium
USR65726,Ishaan Srivastava,IRKSN5749F,9013-5612-4994,1998-01-21,Pune,Maharashtra,18425.0,Retired,2026-03-04,Approved,low
USR65729,Max Chakraborty,FFVFO2390S,8010-9975-8892,1996-07-15,Mumbai,Maharashtra,33851.0,Unemployed,2025-06-01,Approved,medium
USR65734,Harish Choudhary,,4.63E+11,2006-01-20,Kolkata,West Bengal,48500.0,Freelancer,2025-07-13,Approved,medium
USR65739,Nakul Zachariah,PLEGW1116P,XXXX-XXXX-9437,,Jalandhar,Punjab,64675.0,Freelancer,2024-07-24,Rejected,high
USR65741,Ranveer Sami,AMBPK4765A,5.75E+11,1994-03-26,Delhi,Delhi,11314.0,Salaried,2026-03-08,Approved,low
USR65743,Manbir Bains,YSVIJ6657K,4504-5636-8425,1990-12-28,Amritsar,Punjab,11100.0,Self Employed,2024-10-23,Approved,medium
USR65744,Amaira Khanna,EKUER8619M,3374 1469 2924,1990-10-25,Pune,Maharashtra,,Freelancer,2025-08-28,Approved,low
USR65758,Chaman Gaba,VUOMW5008C,1.03E+11,,Mumbai,Maharashtra,17959.0,Student,2025-04-25,Approved,low
USR65763,Janaki Sharma,QCCCS4539R,5.57E+11,1965-06-23,Bengaluru,Karnataka,18306.0,Self Employed,2025-06-25,Approved,medium
USR65765,Jyoti Sridhar,XQDAB9570Y,76053397167,1986-02-04,Ludhiana,Punjab,28997.0,Salaried,2025-09-08,Approved,medium
USR65767,Lopa Bali,MTQBE4386D,3306-8620-9573,1995-03-06,Bengaluru,Karnataka,29630.0,Business Owner,2024-03-24,In Progress,low
USR65778,Mohammed Loyal,ETPJB0034V,XXXX-XXXX-9680,1998-05-23,Hyderabad,Telangana,53596.0,Student,2024-08-01,Pending,medium
USR65779,Saksham Gera,WNWOQ2710H,4.44E+11,1990-10-02,Bengaluru,Karnataka,12799.0,Self Employed,2024-05-18,Approved,low
USR65780,Hemani Deep,MORFU9626I,4.85E+11,1997-05-26,Kolkata,West Bengal,,Freelancer,2024-08-12,Pending,low
USR65784,Vrishti Pall,,1.87E+12,2007-06-25,Pune,Maharashtra,45755.0,Freelancer,2026-02-22,Approved,medium
USR65785,Sanaya Khurana,DCXOC5444F,8392 6608 8071,2007-02-22,Mumbai,Maharashtra,19048.0,Farmer,2026-02-14,Rejected,low
USR65787,Chandresh Bava,DSBPS5431C,8.32E+11,1993-08-24,Kolkata,West Bengal,28670.0,Gig Worker,2024-04-14,Approved,low
USR65794,Naveenshan,FWDRS6078R,0909-0620-0759,1998-03-22,Kolkata,West Bengal,34253.0,Salaried,2026-02-25,Approved,
USR65805,Henrykeer,FCCAM2797W,4171 9277 1178,1967-05-11,Bengaluru,Karnataka,32800.0,Salaried,2025-12-03,Approved,low
USR65812,Darsh Patla,QMCHF4152C,2253661737,1963-08-12,Amritsar,Punjab,,Self Employed,2025-08-10,Approved,medium
USR65814,Zayyan Cheema,IQTNA5207U,8.22E+11,,Delhi,Delhi,30771.0,Self Employed,2025-11-11,Approved,medium
USR65821,Aradhanaagrawal,BJJEQ0821N,3.44E+11,1964-02-13,Jaipur,Rajasthan,19321.0,Unemployed,2024-01-23,Approved,medium
USR65822,Chaaya Dyal,TKEUI4435Y,5.41E+12,1973-08-31,Chennai,Tamil Nadu,26228.0,Freelancer,2024-11-08,Approved,high
USR65823,Chandran Mangat,XYHUF8955N,9.54E+11,2005-07-04,Hyderabad,Telangana,28837.0,Unemployed,2024-11-28,In Progress,low
USR65826,Christopher Prabhu,RGXHI9498A,0362-9162-0824,1964-04-20,Delhi,Delhi,52428.0,Gig Worker,2025-11-17,In Progress,low
USR65827,Meghana Natarajan,DMGSB2258D,3772 2517 8026,1995-09-29,Lucknow,Uttar Pradesh,19652.0,Farmer,2024-03-16,Approved,low
USR65836,Falguni Venkataraman,QJPWC3890S,3.32E+11,,Jaipur,Rajasthan,29615.0,Salaried,2026-03-29,Approved,low
USR65837,Yadavi Varty,BNFIN0333W,5.12E+11,1988-10-26,Pune,Maharashtra,38087.0,Salaried,2024-08-22,Rejected,medium
USR65841,Kashish Wali,CYOBX1615S,1158 1319 1318,1984-02-07,Jalandhar,Punjab,41737.0,Gig Worker,2025-03-30,Pending,
USR65843,Agastya Wason,OLAKA6135X,5.95E+11,1986-12-08,Bengaluru,Karnataka,19217.0,Salaried,2024-06-10,Approved,medium
USR65851,Ladli Golla,YPJKK8687V,4929-1517-8947,1965-10-22,Mumbai,Maharashtra,38038.0,Gig Worker,2024-09-09,In Progress,low
USR65856,Vrinda Dara,LHFFW8924O,,1965-09-11,Mumbai,Maharashtra,29757.0,Gig Worker,2025-04-29,Approved,medium
USR65860,Zehaan Ratta,GVHSN2937C,8798 8195 5985,1961-09-11,Amritsar,Punjab,33481.0,Salaried,2025-01-08,Approved,low
USR65863,Ansh Salvi,,2.86E+11,1990-01-14,Chennai,Tamil Nadu,23830.0,Student,2025-04-09,Approved,low
USR65865,Sudiksha Kade,DORLM9088O,7.78E+11,1977-10-04,Delhi,Delhi,41246.0,Business Owner,2025-06-19,Approved,medium
USR65872,Hemal Loke,DAQJO6697R,9131-1836-5295,1976-05-24,Bengaluru,Karnataka,22147.0,Farmer,2025-11-21,Approved,low
USR65873,Faras Aggarwal,OHOHQ6629,1682-7635-8538,1985-09-18,Bengaluru,Karnataka,68900.0,Farmer,,Approved,low
USR65874,Ishwarsagar,,1.11E+11,1990-04-06,Jaipur,Rajasthan,56124.0,Self Employed,2024-05-20,Approved,low
USR65875,Lucky Uppal,NGN0W2814L,4991-6166-7178,1968-07-17,Kolkata,West Bengal,49803.0,Unemployed,2026-01-02,Approved,low
USR65876,Advik Jhaveri,LFROB3164O,3.08E+11,1962-10-16,Chennai,Tamil Nadu,25274.0,Business Owner,2024-07-13,Approved,low
USR65878,Onveer Ravel,BOOZN5949E,3.81E+11,1996-02-02,Lucknow,Uttar Pradesh,35200.0,Freelancer,2024-05-27,Approved,medium
USR65879,Vedhika Munshi,RYDDF2774F,1413 2534 1512,1989-02-28,Jaipur,Rajasthan,26298.0,Unemployed,2024-09-14,Rejected,low
USR65880,Upkaar Ramaswamy,EKDKG6724X,3570 0856 1593,1987-03-23,Kolkata,West Bengal,39282.0,Freelancer,2024-06-15,Rejected,low
USR65881,Kavya Majumdar,EYSDC1591I,5.91E+11,1982-01-09,Amritsar,Punjab,,Freelancer,2024-06-03,Rejected,medium
USR65882,Kritika Kohli,IYOYM1867X,7.15E+11,1969-10-22,Mumbai,Maharashtra,37622.0,Self Employed,2024-07-25,Approved,low
USR65883,Waida Balay,THJLE7906H,9.41E+11,1984-03-28,Pune,Maharashtra,28305.0,Self Employed,2024-03-25,Approved,medium
USR65889,Banjeet Nayak,FQEHQ5749Y,8136511800,1980-11-02,Ludhiana,Punjab,39956.0,Freelancer,2025-05-13,Approved,medium
USR65902,Eshana Bhasin,HACUC3641Z,7.91E+11,1996-04-06,Hyderabad,Telangana,23396.0,Self Employed,2024-06-20,Approved,high
USR65905,Gagan Chana,HGJAJ4937C,2.50E+11,1967-12-14,Ludhiana,Punjab,,Business Owner,2024-05-24,Approved,low
USR65909,Harshil Rau,GZXWG4338O,,1978-04-07,Delhi,Delhi,41500.0,Freelancer,2025-04-05,Approved,medium
USR65912,Vinaya Chawla,GCECH5328,3184653442,1980-03-17,Jalandhar,Punjab,47200.0,Business Owner,2026-03-25,Approved,low
USR65914,Lakshit Gokhale,BSOKD2083D,XXXX-XXXX-5685,,Hyderabad,Telangana,11524.0,Unemployed,2024-02-26,In Progress,low
USR65916,Tanmayi Lalla,CTTXZ8420,3857 6977 1147,1992-06-03,Ludhiana,Punjab,45435.0,Self Employed,2025-11-08,Approved,low
USR65917,Girik Iyengar,AAOVI2470P,3.53E+11,1987-12-23,Chennai,Tamil Nadu,54009.0,Farmer,2024-10-01,Approved,high
USR65918,Charita Rai,ZLQDK2211J,69888264004,1990-01-16,Kolkata,West Bengal,,Retired,,Approved,high
USR65920,Vedhika Keer,PDRQH8512W,8846 5641 7744,1975-11-08,Delhi,Delhi,54497.0,Salaried,2024-04-08,Approved,low
USR65928,Simon Sahni,XRZKS8175H,,1995-08-23,Chennai,Tamil Nadu,16955.0,Retired,2025-01-28,Approved,high
USR65931,Hema Sanghvi,MRGEV1612V,8.80E+11,1981-07-02,Delhi,Delhi,25746.0,Gig Worker,2025-12-16,Approved,medium
USR65932,Irya Deol,UEMTV6384W,8.61E+11,,Ludhiana,Punjab,23602.0,Unemployed,2025-08-18,In Progress,low
USR65936,Damini Sani,GWDLQ7555E,9580-0376-5670,2000-07-26,Delhi,Delhi,12297.0,Freelancer,2024-07-25,Approved,low
USR65939,Tejas Menon,JBHCO1556D,7.91E+11,1972-12-30,Kolkata,West Bengal,28782.0,Freelancer,2024-04-23,Approved,medium
USR65941,Sneha Sahota,H0P1Y62801,2.98E+11,1961-01-30,Delhi,Delhi,28314.0,Student,2025-01-21,Approved,medium
USR65945,Lucky Choudhury,ECNMB1791B,6.76E+11,1992-06-27,Kolkata,West Bengal,11581.0,Gig Worker,2025-12-01,Approved,low
USR65950,Laban Saini,VLIVH7478D,9066 9972 6149,1987-12-09,Jaipur,Rajasthan,29820.0,Student,,Approved,low
USR65953,Zaitra Desai,YUMWB9996H,1181-3384-0495,1996-04-06,Ludhiana,Punjab,,Business Owner,2025-08-27,Approved,medium
USR65956,Chatresh Thakkar,LWVOM7742M,XXXX-XXXX-8094,1996-04-24,Kolkata,West Bengal,16200.0,Unemployed,2024-10-05,Approved,high
USR65961,Netra Bava,JHMMY6552U,5.70E+11,1979-05-31,Delhi,Delhi,20226.0,Gig Worker,2026-03-19,Pending,low
USR65963,Sai Goel,TXYCJ5761E,6899 0940 1104,1968-08-01,Hyderabad,Telangana,47181.0,Self Employed,2024-06-17,Approved,low
USR65967,Forum Dugar,GAXMM7301G,0521 3729 9817,1981-08-13,Delhi,Delhi,13987.0,Unemployed,2024-07-06,Approved,medium
USR65970,Deepa Dubey,NGHRQ1426,6.18E+12,1988-03-18,Mumbai,Maharashtra,62540.0,Business Owner,2024-10-13,Approved,medium
USR65982,Dhruv Acharya,JIJFA1040U,3560 3813 7094,1984-11-23,Ludhiana,Punjab,,Business Owner,2025-09-11,Approved,medium
USR65983,Forum Babu,QFBAB8277G,6765 1548 7728,1963-01-16,Hyderabad,Telangana,74732.0,Freelancer,,Rejected,low
USR65985,Aradhana Dube,ZVRND7871W,4085-3596-8531,2007-07-24,Amritsar,Punjab,16675.0,Gig Worker,2025-01-13,Approved,low
USR65988,Qabil Goswami,BUREZ0929R,6169765462,1979-01-19,Lucknow,Uttar Pradesh,13271.0,Retired,,Approved,low
USR65991,Girindra Nayar,HJ1SG2537S,3.18E+11,1982-05-30,Pune,Maharashtra,40576.0,Retired,2024-06-03,Approved,low
USR65994,Anya Dewan,LJRGQ78791,6273 2846 2566,1999-05-19,Ludhiana,Punjab,,Business Owner,2024-09-05,Approved,medium
USR65999,Gagan Pathak,PMQGF3312E,XXXX-XXXX-6450,,Bengaluru,Karnataka,61237.0,Student,2024-04-17,Rejected,low
USR66000,Laban Chowdhury,MLXTY9545R,1.96E+11,1960-02-01,Mumbai,Maharashtra,64899.0,Student,2025-06-22,Approved,low
USR66002,Om Bora,OYSTC7435S,4988 9300 8411,1991-02-09,Chennai,Tamil Nadu,53310.0,Self Employed,2025-09-08,Pending,low
USR66004,Aayush Sachar,FCBTO7493H,4308-5289-5879,2000-06-29,Bengaluru,Karnataka,17767.0,Student,2024-05-23,Pending,medium
USR66006,Warjas Sharaf,TKSDL72880,9.44E+11,2000-08-16,Kolkata,West Bengal,53196.0,Gig Worker,2024-03-23,Approved,medium
USR66007,Rajata Mahal,XQHBH4079H,2.02E+11,1971-11-18,Ludhiana,Punjab,18576.0,Freelancer,2025-12-15,Approved,low
USR66009,Sara Sabharwal,,4.35E+11,1965-01-02,Delhi,Delhi,37953.0,Retired,2026-03-25,Approved,medium
USR66010,Udyati Mammen,ZWCAA3302C,7.22E+11,1979-06-18,Pune,Maharashtra,32610.0,Business Owner,2025-09-25,Approved,
USR66014,Frederick Lata,OOOYU3938S,4581 1902 3448,1985-05-21,Amritsar,Punjab,79928.0,Salaried,,Approved,low
USR66016,Advaith Borah,SKVIV1289T,6918 9671 8627,,Lucknow,Uttar Pradesh,38294.0,Unemployed,2024-07-30,Rejected,high
USR66021,Yahvi Bajaj,,6.33E+11,1995-02-01,Delhi,Delhi,21490.0,Student,2024-03-12,Approved,low
USR66022,Sneha Doshi,UAMYO8611O,2.73E+11,2004-09-24,Ludhiana,Punjab,54011.0,Student,2024-11-04,Pending,
USR66026,Odika Lad,ELUKZ1401H,8752 4856 8920,1970-04-09,Chennai,Tamil Nadu,20772.0,Salaried,2025-10-13,Approved,high
USR66030,Qasim Sane,CKRTY5613H,3885 7906 0898,1992-02-26,Kolkata,West Bengal,18902.0,Retired,2025-10-04,Approved,low
USR66033,Nachiket Bansal,MYWSZ2918R,7219-2665-0651,1988-07-11,Jalandhar,Punjab,31887.0,Student,2025-12-19,Approved,low
USR66040,Kamya Chaudhry,,8507 7218 3743,1989-06-06,Mumbai,Maharashtra,25701.0,Self Employed,2024-09-23,Approved,low
USR66042,Ekapad Bal,SDXUV8833V,2.69E+11,2005-06-12,Amritsar,Punjab,49356.0,Retired,2024-07-06,Approved,high
USR66045,Akshay Anand,NFCIG4697Q,,1971-07-13,Kolkata,West Bengal,29156.0,Self Employed,2026-02-26,Rejected,medium
USR66049,Jagat Kohli,RWBCT5824O,XXXX-XXXX-6192,1974-06-22,Amritsar,Punjab,14737.0,Business Owner,2025-04-05,In Progress,low
USR66059,Leena Mody,EDIGG2793X,5232 6416 9876,,Lucknow,Uttar Pradesh,10201.0,Freelancer,2024-12-01,Approved,low
USR66063,Fitan Badal,FPJSB1475Z,5959-7231-7255,1998-07-18,Jaipur,Rajasthan,38133.0,Salaried,,Approved,low
