user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR29552,Kiaan Deshmukh,LSBQH4872C,9150 8525 3613,08-Apr-05,chennai,Tamil Nadu,15126,Self Employed,06-06-24,Verified,MEDIUM
USR 58604,Abhiram Shanker,ACRJT4720O,5862 3493 3144,21-04-05,Chennai,Tamil Nadu,6.9k,Student,1733788575,KYC_DONE,LOW
usr_12418,Devansh Sah0ta,RNFNL1433P,5633-2427-3522,15-02-72 3:28,jaipur,Rajasthan,18278,Farmer,02-02-24,VERIFIED,high
86071,Vamakshi Das,XIYJX0383D,5.95E+11,835377154,lucknow,Uttar Pradesh,"₹19,678",Unemployed,11-02-25,PENDING,Medium
USR-77882,Bhavya Bera,PQEMU7014P,7.72E+11,16-03-70 14:29,Lucknow,Uttar Pradesh,12965,Farmer,26-11-25,KYC_DONE,LOW
USR31678,RishiVasa,ESSUS 1568 Z,9.93E+11,676794793,Chennai,Tamil Nadu,"₹18,770",Unemployed,05-27-2025,KYC_DONE,Low
usr_20835,Kiaan Bail,RHWZY-9943-E,4.06E+12,20-11-65,Jalandhar,Punjab,"INR 12,649",Unemployed,13-02-26,PENDING,Medium
USR49199,tanish dey,kdaoa5108n,8.81E+11,07-07-03,Jalandhar,Punjab,"₹9,607",Retired,05-21-2024,APPROVED,low
USR-22122,Yashodhara Morar,rhxas6366j,1.03E+12,18-04-96 20:01,HYDERABAD,Telangana,"₹23,689",Freelancer,14-Dec-25,Verified,MEDIUM
USR91613,Jairaj Mital,EHOXA5182R,3.01E+12,06-02-69,Amritsar,Punjab,"INR 23,481",Salaried,26-10-25,V,LOW
usr16391,Varenya Khalsa,GNOIQ6905D,8078 9177 8422,10-12-86,Chennai,Tamil Nadu,-32329,Self Employed,13-07-25 3:00,Under Review,High
USR34731,Baghyawati Prabhu,,XXXX-XXXX-2577,16-Oct-75,Chennai,Tamil Nadu,-27305,Salaried,13-03-26 13:07,REJECTED,low
usr66428,POOJA KATA,gpqqz0407q,1169-3458-1354,27-04-85,LDH,Punjab,50.1k,Self Employed,19-11-25 20:52,Done,Medium
USR43313,Champak Sane,VJFLC4598H,1620-5316-8142,03-05-92 9:13,Mumbay,Maharashtra,19655,Student,24-04-25 5:43,KYC_DONE,Low
USR20976,Anita Barman,HJECO6231F,7907 7256 1810,12-08-07,Hyderabad,Telangana,11739,Salaried,11-11-25,APPROVED,Medium
USR-42726,Karan Misra,NOZPE1536I,6.09E+11,,ASR,Punjab,"INR 31,103",Gig Worker,05-10-25,VERIFIED,LOW
79824,Patrick Saini,ydier8951q,8447-0978-2235,13-Jul-92,Hyd,Telangana,"Rs. 53,495",Farmer,31-03-24,Verified,medium
USR28713,Advik Shroff,HAGZL9738,8.80E+11,07-04-98,Ludhiana,Punjab,,Unemployed,12-07-25,APPROVED,Low
USR73186,Yatan Mand,PKIST0030,2.24E+11,08-12-89,pune,Maharashtra,27331,Business Owner,12-23-2025,Pending,MEDIUM
USR 68643,Dhriti Deep,WCQDR1253N,8064 9699 8676,03-09-68,ludhiana,Punjab,"Rs. 30,263",Unemployed,30-08-24,Verified,medium
USR-34474,GAURAV CHAUDHURI,juigf9644j,6.58E+11,08-02-68,DELHI,Delhi,-13827,Unemployed,,KYC_DONE,LOW
USR83060,Diya Shere,ZLXTP3512H,,13-08-73 18:26,jaipur,Rajasthan,25875,Freelancer,,Done,low
USR23422,Girish Malhotra,SUHUZ9866I,7.40E+11,12-Sep-96,LKO,Uttar Pradesh,"Rs. 18,525",Retired,,Verified,high
usr_29708,Vanya Nayar,KJMAC0250,4.34E+11,21-12-06 3:42,Bangalore,Karnataka,"₹37,447",Salaried,01-03-24 8:11,Verified,low
usr13296,Nihal Bahri,AMTQF7412R,9095-1316-8614,12-11-89,New Delhi,Delhi,,Unemployed,09-28-2025,VERIFIED,Medium
USR 20207,  Nimrat Kala  ,MFYOK5678L,4544177355,02-10-87 19:59,bengaluru,Karnataka,78349,Unemployed,1756731092,Pending,HIGH
USR13974,NIDHI SARAN,EIHCN3750L,3.12E+12,26-11-84,Bombay,Maharashtra,"INR 19,584",Business Owner,,APPROVED,LOW
USR-67647,Viraj Gulati,QQTQD4309E,9049 1881 0627,16-03-83 7:12,HYDERABAD,Telangana,30046,Unemployed,14-Nov-25,APPROVED,MEDIUM
USR56513,SIDDHARTH SHANKAR,EWVYJ3763U,3873-9157-0477,807860013,Lucknow,Uttar Pradesh,33079,Retired,,Done,LOW
USR64562,Wakeeta Dua,FHQHK0548L,2775 9950 5533,21-Apr-91,Madras,Tamil Nadu,21239,Farmer,24-01-24 15:43,Under Review,MEDIUM
USR-11701,anusha aurora,LKOBA0075U,1.43E+11,03-01-04 1:56,DELHI,Delhi,139986,Freelancer,1749512819,Done,UNKNOWN
USR67608,Amrita Raman,TWKHV5635P,7.32E+11,13-Sep-84,HYDERABAD,Telangana,"Rs. 20,497",Gig Worker,25-08-24,VERIFIED,LOW
USR 41983,Gunbir Karan,BCPRY0112Z,1.58E+11,10-03-77,LKO,Uttar Pradesh,11152,Retired,22-Oct-24,APPROVED,low
USR58971,Rayaan Bera,XNJZI9391R,XXXX-XXXX-2257,,DELHI,Delhi,19052,Freelancer,30-11-25,APPROVED,low
USR68199,Luke Bhatt,LAKUG8580Q,7.05E+11,944057176,Bangalore,Karnataka,11529,Unemployed,27-02-26,KYC_DONE,low
USR82255,JACK HARI,ARIUH7427W,,140412111,HYDERABAD,Telangana,Not Available,Gig Worker,12-07-24,Done,Low
USR90711,Sudiksha Sabharwal,JIPDL9962Z,6.86E+11,,Calcutta,West Bengal,,Business Owner,15-07-25 11:23,Verified,medium
USR73981,Rehaan Butala,EEAPP9737D,7.92E+11,15-03-62,DELHI,Delhi,"Rs. 26,299",Retired,14-06-24 13:52,FAILED,LOW
USR90061,NEEL RAMESH,WRYGF6986K,,,BLR,Karnataka,74364,Retired,22-02-26 18:47,KYC_DONE,low
usr51862,Vasudha Bedi,TQNDV1332G,3348 7048 9648,,mumbai,Maharashtra,28320,Gig Worker,21-08-24 20:08,P,low
USR71221,Yamini Cherian,HNJWF2533F,XXXX-XXXX-0792,14-Sep-66,HYDERABAD,Telangana,12140,Retired,03-05-26,Verified,MEDIUM
USR54082,sai bassi,XKDAC 0113 J,,21-04-74,chennai,Tamil Nadu,"Rs. 29,732",Business Owner,17-08-25 16:31,IN_PROGRESS,LOW
usr52854,Kavya Chhabra,jwrzx3613x,2.65E+11,13-08-03,bengaluru,Karnataka,,Salaried,22-10-24,Verified,high
USR41034,Aarini Bumb,muaww1863i,,04-27-1976,Jalandar,Punjab,20269,Gig Worker,24-10-25,V,MEDIUM
USR62204,Jason Desai,nuwma6304w,XXXX-XXXX-2830,01-03-05,LKO,Uttar Pradesh,7736,Freelancer,08-May-25,V,MEDIUM
USR12211,AACHAL JAYARAMAN,ZSMYR 0282 S,3484 2462 0396,,lucknow,Uttar Pradesh,57307,Salaried,12-08-25 12:54,V,low
USR 44752,Ekiya Muni,TCFWQ3672B,1714-5046-4387,29-Dec-79,pune,Maharashtra,"₹23,130",Gig Worker,1738239868,IN_PROGRESS,UNKNOWN
USR15071,Wridesh Apte,TNMXO2527Q,6.26E+11,12-26-2002,amritsar,Punjab,Not Available,Farmer,08-02-25,KYC_DONE,Medium
USR39667,David Mall,GLUHD7383D,5366 8288 6668,09-12-72,chennai,Tamil Nadu,51656,Self Employed,13-02-24 18:51,V,MEDIUM
USR13656,RehaanNigam,VEYJQ8847,67406816570,,jalandhar,Punjab,"INR 27,008",Self Employed,25-04-25,IN_PROGRESS,LOW
USR26385,mohini radhakrishnan,ACKOS-4671-D,XXXX-XXXX-6099,04-Sep-61,LDH,Punjab,28571,Freelancer,13-02-24 15:36,KYC_DONE,Medium
USR 23011,MANAN SINHA,UJRKX4430T,1.25E+11,31-12-64 9:30,Chennai,Tamil Nadu,23048,Student,01-23-2026,KYC_DONE,MEDIUM
USR-79492,  Frado Soni  ,IQNCR1783J,5.14E+11,12-05-78,Ludhiana,Punjab,30.8k,Freelancer,07-12-25,Done,MEDIUM
USR91555,Ikbal Chacko,fmdbq5644u,9.23E+11,1115686614,jalandhar,Punjab,,Business Owner,1767239550,Verified,MEDIUM
USR56573,dayita shenoy,NXZUU 4133 G,7531 4784 8492,26-11-67 4:57,Jalandar,Punjab,39813,Student,,R,low
USR28025,DEEPA CHANDER,MHEAH 8782 Q,2.20E+11,28-04-84 18:54,Jalandar,Punjab,25688,Retired,30-10-24,V,Low
USR35202,Tanveer Purohit,YSWNF9471A,3.74E+11,848771186,Hyderabad,Telangana,"₹46,936",Unemployed,,PENDING,LOW
usr_36791,Jack Raj,QHAZX8451K,2097 6248 2806,03-03-62,Dilli,Delhi,39561,Student,1761270360,KYC_DONE,MEDIUM
USR62761,Frederick Ba1i,BAUQW5387S,5.88E+11,21-10-93,Kolkata,West Bengal,21046,Business Owner,02-Dec-25,Pending,LOW
USR75622,ChaayaChatterjee,AOCIL2544L,XXXX-XXXX-1484,06-Oct-88,Jaipur,Rajasthan,13012,Self Employed,04-02-25,V,medium
usr35827,Ronith Vala,ECQIJ6991C,4331-0010-0539,07-02-85,chennai,Tamil Nadu,Not Available,Gig Worker,14-07-24 18:42,Done,low
USR-51134,Advik Venkataraman,CSNUA9837K,8.15E+11,03-16-1979,Amritsar,Punjab,"₹32,833",Retired,05-05-25 7:47,VERIFIED,LOW
USR71075,Advay Mall,BRTGX-1092-V,XXXX-XXXX-7168,27-04-84,MUMBAI,Maharashtra,26481,Gig Worker,21-03-24 19:59,V,LOW
USR10601,DAKSHESH BRAHMBHATT,NSGAW5911D,8.28E+11,20-06-78,LDH,Punjab,33585,Gig Worker,1711962289,Verified,Low
USR51168,Anya Raj,GIPQY1620J,8.78E+11,12-12-74,jaipur,Rajasthan,"₹18,011",Salaried,08-30-2024,APPROVED,HIGH
usr41971,  Falguni Badami  ,FZHQC4561V,3.60E+11,15-Mar-82,Lucknow,Uttar Pradesh,,Business Owner,02-12-25,V,Low
USR81042,Jagrati Pathak,qqywv3226j,5.71E+11,,Jalandhar,Punjab,20.4k,Unemployed,05-03-24 2:15,Pending,Medium
usr_99260,Yug Singh,XTTPM6832B,5.85E+11,992066642,Jalandar,Punjab,32.9k,Student,1713521422,APPROVED,LOW
usr36197,abhimanyu dhaliwal,HOLLS2916V,9.70E+11,09-Nov-92,DELHI,Delhi,Not Available,Freelancer,02-09-25 19:27,Done,LOW
USR92896,Abhimanyu Gupta,DXRTJ 3998 Q,3433 9529 2252,09-Apr-74,Chennai,Tamil Nadu,"INR 8,964",Farmer,09-Jul-24,VERIFIED,Low
USR 21720,  Chatura Anand  ,HXXZR 2209 F,6.91E+11,,Pune,Maharashtra,Not Available,Student,06-10-25,V,low
usr12690,Devika Doctor,LEZJR5285M,,,Ludhiana,Punjab,-22298,Unemployed,03-04-25,V,LOW
USR56522,SAI KIBE,RQYKS3593P,4117 2756 1932,,amritsar,Punjab,"₹53,350",Salaried,07-10-25,R,medium
USR 57908,Gauri Kibe,MOWKT 4690 M,5510585603,01-01-81 7:38,ludhiana,Punjab,16790,Farmer,28-04-24,R,unknown
USR36326,Jalsa Pal,BQQTF7571A,6.51E+11,,DELHI,Delhi,"₹65,554",Gig Worker,25-02-25,Verified,low
USR40109,CHANDANI CHAWLA,ZQPRX4809I,3.70E+11,24-03-82 7:52,delhi,Delhi,47.9k,Self Employed,05-07-24,V,Medium
USR14693,Unni Das,VHWTV4288W,6.83E+11,18-Mar-76,Bengaluru,Karnataka,"Rs. 87,791",Farmer,22-01-24 13:06,VERIFIED,high
usr19633,Yahvi Shenoy,UXIHO8429Q,,06-30-1968,ludhiana,Punjab,"INR 26,442",Retired,10-03-26,REJECTED,Low
USR-48774,Jagat Kapur,NFAPJ0717,3131 7613 2816,20-09-70 11:36,Kolkata,West Bengal,"Rs. 34,466",Retired,28-12-24,APPROVED,Low
USR79290,Vidhi Kunda,SYXTJ8468L,,08-07-72,mumbai,Maharashtra,15010,Freelancer,05-01-24 20:06,APPROVED,high
USR62692,Wazir B0rra,ZPTFJ-0550-G,4084-2723-5789,18-07-67,Bangalore,Karnataka,19391,Self Employed,09-04-25,V,LOW
USR 53057,Lavanya Sule,KMQSH8109P,9264 3711 9146,22-09-92,JPR,Rajasthan,"₹33,339",Unemployed,08-04-25 23:05,Verified,low
24027,Urvashi Kapoor,NTZMC7290O,7.46E+11,02-05-63,Hyderabad,Telangana,45.3k,Farmer,30-03-25,KYC_DONE,Low
usr_67424,Bhanumati Narain,QRYTJ6765K,XXXX-XXXX-0320,11-08-65,Delhi,Delhi,-16462,Student,19-09-25,Rejected,LOW
USR41879,Maanav Handa,NDUKX-4051-J,0276 2981 5152,29-12-76 18:54,Poona,Maharashtra,35.6k,Retired,23-10-25,FAILED,MEDIUM
USR11421,Maanav Bir,M0HB14839A,8.26E+11,03-06-70 18:30,Ludhiana,Punjab,"₹13,635",Salaried,20-07-25,IN_PROGRESS,low
USR44988,Ria Taneja,enqtv1072t,9664-1707-7343,13-08-78 11:21,ludhiana,Punjab,,Salaried,14-03-26,V,low
USR20839,Wridesh Kala,BECIP3658I,XXXX-XXXX-7965,06-16-1985,Mumbay,Maharashtra,Not Available,Business Owner,18-03-26,APPROVED,low
USR29516,Vihaan Atwal,CDTZT1629K,4.03E+11,24-Jun-82,chennai,Tamil Nadu,Not Available,Gig Worker,31-03-24,Verified,Medium
USR-34981,KAMALA D’ALIA,PIMSX3433X,2.73E+11,31-03-91,jaipur,Rajasthan,,Freelancer,22-04-25,VERIFIED,MEDIUM
usr45440,Finn Barad,ISLOX9240D,4.96E+11,-235710855,pune,Maharashtra,24.3k,Freelancer,10-05-25,Reject,LOW
USR65673,  Jagvi Atwal  ,UCUJG5367Z,8.22E+11,13-07-61 5:30,pune,Maharashtra,17617,Farmer,09-07-25,Done,High
usr16840,Watika Bobal,YZYKO8189,8695 4284 8475,11-05-64,chennai,Tamil Nadu,15453,Self Employed,13-09-25,Verified,MEDIUM
USR 97431,Yatan Sandhu,IHBXS0040M,8.97E+11,27-11-03 3:58,MUMBAI,Maharashtra,58407,Business Owner,09-Jul-25,APPROVED,LOW
USR19448,Isha Bala,YXZGH9209Y,4.50E+11,,Madras,Tamil Nadu,-60110,Salaried,12-Sep-25,PENDING,Medium
USR95902,Harshil Krishnamurthy,guheq3733j,3.00E+11,20-08-06,Bengaluru,Karnataka,31.2k,Business Owner,22-03-24 1:20,V,Medium
USR40266,timothy guha,YHFKD6386X,2.32E+11,30-Jul-05,pune,Maharashtra,"₹14,524",Unemployed,04-12-25,IN_PROGRESS,Low
USR70568,Tejas Dhar,QYKAQ3909X,8882 1596 4002,02-01-81,mumbai,Maharashtra,17397,Self Employed,06-09-25,PENDING,low
USR67430,RIDHI SAHOTA,yxgtb6008h,8946 6474 5070,20-06-00 21:48,jaipur,Rajasthan,21963,Self Employed,1720952434,REJECTED,low
34292,HITESH MUKHERJEE,GQOFI3876M,7246 1489 7664,,ludhiana,Punjab,16432,Retired,19-02-24,APPROVED,LOW
USR 45569,Teerth Srivastava,IUEFO5190X,3250 0853 7560,28-09-03 3:26,Jaipur,Rajasthan,28645,Gig Worker,04-05-25,Verified,Low
USR63225,Akshay Anand,ONHBT8873C,XXXX-XXXX-8282,18-Jul-97,chennai,Tamil Nadu,-27699,Student,28-08-25 16:49,FAILED,medium
USR75235,Urvashi Wable,QZWHR4536,2.33E+11,04-11-90,jaipur,Rajasthan,29430,Salaried,03-09-25,Under Review,low
USR82784,Shaurya Viswanathan,VZKXT8625K,,07-12-90 12:53,Jalandhar,Punjab,,Student,28-11-25,APPROVED,Low
USR-68346,vrinda bains,0ZRPR1100D,XXXX-XXXX-0207,,pune,Maharashtra,"₹29,956",Self Employed,10-Feb-26,Verified,low
USR29617,Thomas Narang,GYBGC-5667-Q,8491-0885-2071,12-11-91,Jaipur,Rajasthan,44287,Unemployed,,R,Low
USR29347,Shivani Srinivasan,YOMHF4276O,2133-9831-4049,,jaipur,Rajasthan,24246,Freelancer,12-02-25,VERIFIED,low
USR75807,Hemani Narayanan,,4.10E+11,27-11-91,mumbai,Maharashtra,"Rs. 20,747",Unemployed,,Done,LOW
USR86203,Ekansh Gi11,YOOLR1630O,7.26E+11,29-05-92,Mumbai,Maharashtra,22512,Unemployed,28-10-24,Done,Low
USR94941,dalaja pant,NWKSG2333T,4.04E+11,05-23-1960,Bombay,Maharashtra,59852,Self Employed,23-09-24 16:57,V,low
USR82900,Jack Nori,IOJHG 3967 P,4.10E+11,30-04-76,chennai,Tamil Nadu,25542,Freelancer,16-08-25 7:20,KYC_DONE,Low
USR64714,girish ratta,ycytl7408s,5.87E+11,27-03-63,Jaipur,Rajasthan,49.6k,Salaried,1728822965,KYC_DONE,high
USR30266,vinaya khare,YFAWJ-6180-L,4.63E+11,01-15-2004,delhi,Delhi,37.3k,Unemployed,01-03-24 11:26,KYC_DONE,MEDIUM
usr_41652,Luke Wali,MMXZM 1748 B,,28-01-02,Jaipur,Rajasthan,37113,Salaried,1764151600,V,Low
USR34964,Sanya Rajagopalan,ROFLJ6709,3476 0748 8189,06-01-73,Pune,Maharashtra,11391,Freelancer,24-02-26 13:24,APPROVED,Medium
USR49339,DEEPA PALAN,RRPRF7784Z,6869-9059-9860,-15479880,Bengaluru,Karnataka,"INR 27,382",Retired,27-07-25,KYC_DONE,low
USR98512,rajeshri agarwal,wwgum1405l,9813-6975-0223,05-05-73,HYDERABAD,Telangana,13254,Gig Worker,1716240986,V,medium
USR 46632,ETA DEWAN,1YQQJ6785Y,5.00E+11,10-11-04 6:33,jalandhar,Punjab,12128,Self Employed,04-11-25,IN_PROGRESS,Medium
USR93220,Vedant Chandran,MMRTI3059B,XXXX-XXXX-5161,12-02-61,HYDERABAD,Telangana,18127,Student,23-04-24 23:05,V,LOW
USR75074,Irya Was0n,XXCKD5341Y,8.72E+11,24-11-76,Mumbay,Maharashtra,20.8k,Freelancer,01-11-25,IN_PROGRESS,Low
USR48820,Zehaan Ravel,BXOIG2040J,1.75E+11,-313477789,Hyd,Telangana,37.8k,Business Owner,,VERIFIED,Low
usr65040,Quincy Sem,PGMRQ2469H,2.09E+11,08-26-1986,JPR,Rajasthan,"₹11,957",Unemployed,18-03-24,PENDING,low
usr56580,Vansha Choudhry,ZRFQW6362Y,3183 3997 2842,28-03-01,LDH,Punjab,"Rs. 16,919",Freelancer,1763996385,KYC_DONE,Medium
USR71867,Gaurang Ramanathan,OBLAC5724,5108 9278 2555,16-06-93,Jalandhar,Punjab,"Rs. 23,240",Business Owner,1754072330,REJECTED,Low
USR73765,Isha Venkataraman,TGLZT-0951-J,6.59E+12,24-12-84 17:28,Amritsar,Punjab,33.7k,Salaried,24-11-25,APPROVED,low
USR 85994,radhika gala,WARCV8972Z,2486-3918-1753,531577225,ASR,Punjab,"₹74,667",Freelancer,14-04-25,V,LOW
USR52239,Anirudh Nair,DTBSU4131,,20-10-88 5:49,Mumbai,Maharashtra,-13090,Student,08-06-24 19:21,Verified,HIGH
USR63610,Kamya Shroff,VDMNI3640J,3.85E+11,24-01-04,chennai,Tamil Nadu,33.7k,Freelancer,08-08-24 2:23,V,low
usr_10610,  Netra Narula  ,NMWZC6719E,6.97E+12,06-04-87,HYDERABAD,Telangana,20462,Unemployed,26-02-26,IN_PROGRESS,Medium
USR11592,William Gera,BUBOG5679Z,7.04E+11,21-01-72,lucknow,Uttar Pradesh,35421,Retired,09-Jun-24,Pending,Low
USR41971,UrvashiArora,ZUAOU3123,9.60E+11,24-09-65,LKO,Uttar Pradesh,"₹64,999",Salaried,09-03-25,PENDING,medium
USR79974,Yuvraj Virk,GMTLB8663V,7.82E+11,-215600959,bengaluru,Karnataka,15402,Farmer,1736470895,Done,MEDIUM
USR61306,jalsa mammen,SJFRQ0580Z,XXXX-XXXX-2157,10-11-90 11:42,BLR,Karnataka,,Gig Worker,17-Feb-26,Verified,high
USR26366,LADLI PAI,,7707-6181-7919,24-08-69 8:07,Chennai,Tamil Nadu,"Rs. 28,237",Retired,23-12-25,R,medium
USR89242,gaurav mitra,TACJV9490Q,2.33E+11,14-04-61,Hyderabad,Telangana,-44401,Retired,22-05-25 2:31,R,MEDIUM
USR73911,Gauri Barman,xfita2631p,XXXX-XXXX-1450,08-11-78 17:35,LDH,Punjab,,Freelancer,14-09-24 23:28,Verified,Low
USR-64475,Matthew Seshadri,NHUJP5558X,8.30E+11,733394222,mumbai,Maharashtra,21313,Unemployed,12-17-2024,Verified,low
USR77470,Chaitaly Loke,ECGMK1729R,8.43E+11,02-01-76,chennai,Tamil Nadu,"Rs. 9,062",Salaried,08-06-25,Done,Low
USR 69740,Omaja Tiwari,FYPHG8790F,8303-7104-8495,13-09-61,Chennai,Tamil Nadu,-23022,Self Employed,19-04-25 16:55,V,MEDIUM
27718,Bachittar Sarma,EXZZM7263T,2.34E+11,01-06-84,Dilli,Delhi,"₹21,124",Freelancer,05-19-2024,VERIFIED,low
USR13780,Falguni Mohanty,WLQHH6121Z,XXXX-XXXX-6983,25-Apr-86,Mumbay,Maharashtra,35322,Farmer,02-23-2026,KYC_DONE,Medium
USR-77950,Bishakha Dar,UELMW9167L,6.83E+11,04-05-84,Kolkata,West Bengal,52772,Business Owner,1712432543,V,low
USR39449,Gunbir Hayre,NNPUN4420T,1.56E+11,745800173,Hyderabad,Telangana,"Rs. 13,555",Farmer,07-04-24,Done,LOW
USR89608,  Suhani Sarma  ,NAIHG1900Z,3709670282,16-06-02,HYDERABAD,Telangana,58699,Business Owner,02-05-25,V,Low
USR39886,Nathan Sura,IKYQM8398A,9.02E+11,06-25-1962,LDH,Punjab,17890,Gig Worker,23-03-26,APPROVED,MEDIUM
USR42719,EtaChadha,EVSAB 9226 N,3.82E+11,13-07-80,New Delhi,Delhi,33547,Student,17-09-24 4:50,Verified,Low
usr_96197,Ansh Sidhu,RWUMA6071T,7.26E+11,02-Apr-85,Mumbai,Maharashtra,21122,Retired,02-09-25,KYC_DONE,HIGH
USR51957,Advik Hegde,MVZKL5099Z,0933 3725 1019,10-10-77 15:58,lucknow,Uttar Pradesh,"INR 14,254",Business Owner,22-Aug-24,VERIFIED,MEDIUM
USR92599,shravya saini,ilpqm0286f,XXXX-XXXX-0792,26276431,Amritsar,Punjab,35565,Gig Worker,04-12-25 7:17,R,LOW
USR44314,Harrison Bhavsar,R1VTN2788X,0562 7090 9493,12-10-94 3:45,ASR,Punjab,24275,Business Owner,28-05-25,APPROVED,low
83989,Jackson Bhatt,SANFR9705N,,15-08-06,New Delhi,Delhi,27200,Business Owner,23-06-25,PENDING,LOW
USR 62887,Anusha Dani,SWSFJ5628L,1709-8376-2429,19-Sep-70,HYDERABAD,Telangana,,Unemployed,11-20-2025,Reject,Low
USR73926,VrindaGolla,CEKBG9345M,6185 5502 8810,01-07-71,BLR,Karnataka,"₹46,955",Business Owner,12-06-25,KYC_DONE,MEDIUM
USR 91828,Mohini Pall,CSAYU5129T,3174426319,16-06-66,HYDERABAD,Telangana,42389,Gig Worker,15-Mar-24,Verified,LOW
USR22701,Yahvi Tella,YIPVY9005,,19-07-80,amritsar,Punjab,74650,Unemployed,17-12-24,VERIFIED,Medium
USR-74103,TriptiNarula,NYVKC1015Y,XXXX-XXXX-0467,02-22-1989,LKO,Uttar Pradesh,"INR 20,753",Freelancer,22-05-25,V,Medium
usr70604,Nitara Chaudhari,CHYTZ2506H,4726311487,12-04-85 3:55,kolkata,West Bengal,29196,Self Employed,20-12-25,Rejected,LOW
usr14092,Abdul Bains,NPRZE4434T,21561699095,10-04-99,DELHI,Delhi,49019,Student,25-04-25,VERIFIED,Low
usr47752,Brijesh Contractor,EBLFS5027Z,2.62E+11,14-09-98,Jalandar,Punjab,"₹13,481",Business Owner,07-08-25 4:58,Verified,LOW
USR38092,Kala Singhal,HYWNM3201F,,-137081839,amritsar,Punjab,,Business Owner,1712416297,Done,High
USR83234,Charita Iyer,syfkz0789q,8.95E+11,05-12-88 4:06,jaipur,Rajasthan,67904,Self Employed,03-19-2026,Done,Low
USR77020,Ijaya Raghavan,HGMYN0206J,8433 4562 3623,13-06-81,ludhiana,Punjab,-29791,Freelancer,14-01-26 14:31,VERIFIED,low
USR97553,Qasim Swamy,OOQUN-5622-C,XXXX-XXXX-2750,03-Jan-72,MUMBAI,Maharashtra,,Student,20-01-26,Done,low
USR66366,Janaki Suri,,4.18E+11,25-Oct-92,Chennai,Tamil Nadu,"Rs. 24,628",Student,15-12-24,Done,MEDIUM
USR 46059,  Thomas Sule  ,PSVRA5489V,1.36E+11,08-07-04,Pune,Maharashtra,,Unemployed,01-09-24,REJECTED,Medium
USR79931,BhaviniPant,YPD0W5675Z,XXXX-XXXX-4796,02-Jun-72,Chennai,Tamil Nadu,30716,Farmer,21-Feb-25,Under Review,LOW
USR76793,Shivansh Tank,ZXRER1977C,7.12E+11,01-06-88,Poona,Maharashtra,29.5k,Salaried,28-04-25 14:00,Done,LOW
USR 30707,Ikshita Apte,QBHWG8166U,2377-4245-9061,02-05-83,Jaipur,Rajasthan,20991,Self Employed,,Verified,Low
USR46970,Vamakshi Dalal,ZQXEN7721V,9993-6461-6767,01-01-01,Bengaluru,Karnataka,"₹32,276",Self Employed,18-11-25,Rejected,low
usr_18403,  Rajata Bava  ,UMLHD 4896 M,6.39E+11,30-07-67,lucknow,Uttar Pradesh,107875,Retired,07-01-25 19:37,KYC_DONE,Low
USR92553,VASUDHA PARIKH,dxjan8343j,8744 5041 1417,31-12-77 15:42,Mumbay,Maharashtra,"₹34,062",Business Owner,10-10-25 7:10,Verified,Low
usr20082,  Netra Aggarwal  ,YSXFE5873D,XXXX-XXXX-4204,02-17-2002,Hyderabad,Telangana,,Business Owner,02-22-2025,Verified,LOW
usr_17081,Ojas Dada,,9925633670,28-02-66,Ludhiana,Punjab,30309,Business Owner,18-04-25 18:40,KYC_DONE,medium
48556,Ayush Saraf,IKTUY9550V,8.52E+11,31-10-01,Calcutta,West Bengal,49.6k,Farmer,29-09-24 18:12,Done,Medium
USR96959,Omkaar Sahni,QCDYU0004O,2.65E+11,05-27-2000,LDH,Punjab,27592,Freelancer,04-12-25,KYC_DONE,Medium
USR10078,BalvanChoudhary,ETFYC6320D,7.61E+11,,Bangalore,Karnataka,,Unemployed,15-10-25,KYC_DONE,HIGH
USR70022,Karan Sanghvi,OIRCM7694Z,8.85E+11,,Poona,Maharashtra,"INR 35,167",Gig Worker,11-05-25 2:59,V,HIGH
usr_44442,  Nilima Kalla  ,ZABIG7770W,,21-Oct-06,Ludhiana,Punjab,45.5k,Unemployed,05-19-2024,APPROVED,low
USR39438,Daksh Ram,ewmtw0629i,,07-05-70,Madras,Tamil Nadu,-25852,Business Owner,03-31-2024,KYC_DONE,MEDIUM
USR69129,ISHWAR JHAVERI,AOGTN-0434-H,7776 0237 7875,21-09-86 11:32,LKO,Uttar Pradesh,25432,Unemployed,08-21-2025,Pending,medium
USR59756,Deepa Jha,VTIJU5383C,XXXX-XXXX-6515,13-03-00,Hyd,Telangana,"Rs. 59,903",Retired,13-05-25,V,low
USR26914,WARDA CHERIAN,KEWIT4834J,1.79E+11,-180140970,LKO,Uttar Pradesh,"INR 20,299",Farmer,07-03-25,APPROVED,medium
USR58991,dhriti roy,hupgr5930r,3.77E+11,24-08-60,amritsar,Punjab,15268,Self Employed,01-05-25,IN_PROGRESS,unknown
USR32618,Ansh Ray,PHJCY0754B,7.40E+11,27-02-73 18:31,Chennai,Tamil Nadu,99456,Self Employed,08-18-2024,Verified,LOW
USR36851,isaac dhawan,WLYEK 1707 B,3.06E+11,04-05-66,MUMBAI,Maharashtra,13629,Self Employed,02-20-2024,VERIFIED,low
